"","sample.ID","rn","facet_column","seq.ID","abundance","cumulative_abundance","total_abundance","cumulative_percentage","fill_col"
"967","AU18_0468",46,"b","C1c",23,92,6629,0.0138784130336401,"C1c"
"968","AU18_0468",46,"b","D6c",39,131,6629,0.0197616533413788,"D6c"
"969","AU18_0468",46,"b","D2.2",43,174,6629,0.0262483029114497,"D2.2"
"970","AU18_0468",46,"b","772549_D",60,234,6629,0.0352994418464323,"772549_D"
"971","AU18_0468",46,"b","D4ae",62,296,6629,0.0446522854125811,"D4ae"
"972","AU18_0468",46,"b","D6g",62,358,6629,0.0540051289787298,"D6g"
"973","AU18_0468",46,"b","D10",131,489,6629,0.0737667823201086,"D10"
"974","AU18_0468",46,"b","C1",208,697,6629,0.105144063961382,"C1"
"975","AU18_0468",46,"b","D4",260,957,6629,0.144365666012973,"D4"
"976","AU18_0468",46,"b","D6",622,1579,6629,0.238195806305627,"D6"
"977","AU18_0468",46,"b","D1d",929,2508,6629,0.378337607482275,"D1d"
"978","AU18_0468",46,"b","D1",4121,6629,6629,1,"D1"
"979","AU18_0469",47,"b","C3wf",26,26,6266,0.004149377593361,"C3wf"
"980","AU18_0469",47,"b","268040_C",28,54,6266,0.00861793807851899,"268040_C"
"981","AU18_0469",47,"b","37253_C",30,84,6266,0.013405681455474,"37253_C"
"982","AU18_0469",47,"b","C50a",46,130,6266,0.020746887966805,"C50a"
"983","AU18_0469",47,"b","266584_C",46,176,6266,0.028088094478136,"266584_C"
"984","AU18_0469",47,"b","1645716_C",55,231,6266,0.0368656240025535,"1645716_C"
"985","AU18_0469",47,"b","1708730_C",63,294,6266,0.046919885094159,"1708730_C"
"986","AU18_0469",47,"b","1646070_C",70,364,6266,0.0580912863070539,"1646070_C"
"987","AU18_0469",47,"b","C22ad",121,485,6266,0.0774018512607724,"C22ad"
"988","AU18_0469",47,"b","1698762_C",125,610,6266,0.0973507819980849,"1698762_C"
"989","AU18_0469",47,"b","1626827_C",156,766,6266,0.122247047558251,"1626827_C"
"990","AU18_0469",47,"b","1680592_C",196,962,6266,0.153526970954357,"1680592_C"
"991","AU18_0469",47,"b","C22",377,1339,6266,0.213692946058091,"C22"
"992","AU18_0469",47,"b","1645787_C",464,1803,6266,0.287743376954995,"1645787_C"
"993","AU18_0469",47,"b","C50f",521,2324,6266,0.370890520268114,"C50f"
"994","AU18_0469",47,"b","C3bm",706,3030,6266,0.483562081072455,"C3bm"
"995","AU18_0469",47,"b","C3",795,3825,6266,0.610437280561762,"C3"
"996","AU18_0469",47,"b","C50b",2441,6266,6266,1,"C50b"
"997","AU18_0470",48,"b","1708730_C",26,26,5030,0.00516898608349901,"1708730_C"
"998","AU18_0470",48,"b","266584_C",26,52,5030,0.010337972166998,"266584_C"
"999","AU18_0470",48,"b","1645716_C",35,87,5030,0.0172962226640159,"1645716_C"
"1000","AU18_0470",48,"b","C22ah",42,129,5030,0.0256461232604374,"C22ah"
"1001","AU18_0470",48,"b","37253_C",49,178,5030,0.0353876739562624,"37253_C"
"1002","AU18_0470",48,"b","1646070_C",95,273,5030,0.0542743538767396,"1646070_C"
"1003","AU18_0470",48,"b","1698762_C",104,377,5030,0.0749502982107356,"1698762_C"
"1004","AU18_0470",48,"b","1626827_C",114,491,5030,0.0976143141153081,"1626827_C"
"1005","AU18_0470",48,"b","1680592_C",196,687,5030,0.136580516898608,"1680592_C"
"1006","AU18_0470",48,"b","C50f",233,920,5030,0.182902584493042,"C50f"
"1007","AU18_0470",48,"b","C22ad",319,1239,5030,0.246322067594433,"C22ad"
"1008","AU18_0470",48,"b","1645787_C",354,1593,5030,0.316699801192843,"1645787_C"
"1009","AU18_0470",48,"b","C3bm",422,2015,5030,0.400596421471173,"C3bm"
"1010","AU18_0470",48,"b","C3",690,2705,5030,0.537773359840954,"C3"
"1011","AU18_0470",48,"b","C22",753,3458,5030,0.687475149105368,"C22"
"1012","AU18_0470",48,"b","C50b",1572,5030,5030,1,"C50b"
"1013","AU18_0472",49,"b","C1bh",23,23,5259,0.00437345502947328,"C1bh"
"1014","AU18_0472",49,"b","C1br",25,48,5259,0.00912721049629207,"C1br"
"1015","AU18_0472",49,"b","C50t",28,76,5259,0.0144514166191291,"C50t"
"1016","AU18_0472",49,"b","C50ar",28,104,5259,0.0197756227419662,"C50ar"
"1017","AU18_0472",49,"b","C50aq",30,134,5259,0.0254801293021487,"C50aq"
"1018","AU18_0472",49,"b","C21",34,168,5259,0.0319452367370223,"C21"
"1019","AU18_0472",49,"b","C3.2",44,212,5259,0.0403118463586233,"C3.2"
"1020","AU18_0472",49,"b","C50v",45,257,5259,0.0488686061988971,"C50v"
"1021","AU18_0472",49,"b","C42.2",49,306,5259,0.058185966913862,"C42.2"
"1022","AU18_0472",49,"b","C1b",83,389,5259,0.0739684350637003,"C1b"
"1023","AU18_0472",49,"b","22134_C",120,509,5259,0.0967864613044305,"22134_C"
"1024","AU18_0472",49,"b","C50f",353,862,5259,0.163909488495912,"C50f"
"1025","AU18_0472",49,"b","C1c",387,1249,5259,0.237497623122267,"C1c"
"1026","AU18_0472",49,"b","C50cg",408,1657,5259,0.315078912340749,"C50cg"
"1027","AU18_0472",49,"b","C3bm",463,2120,5259,0.403118463586233,"C3bm"
"1028","AU18_0472",49,"b","C3",613,2733,5259,0.51968054763263,"C3"
"1029","AU18_0472",49,"b","C1",635,3368,5259,0.640425936489827,"C1"
"1030","AU18_0472",49,"b","C50b",1891,5259,5259,1,"C50b"
"1031","AU18_0474",50,"b","C3.2",25,25,5446,0.00459052515607786,"C3.2"
"1032","AU18_0474",50,"b","C1gq",29,54,5446,0.00991553433712817,"C1gq"
"1033","AU18_0474",50,"b","C1w",38,92,5446,0.0168931325743665,"C1w"
"1034","AU18_0474",50,"b","C1cv",42,134,5446,0.0246052148365773,"C1cv"
"1035","AU18_0474",50,"b","C50f",45,179,5446,0.0328681601175174,"C50f"
"1036","AU18_0474",50,"b","21507_C",50,229,5446,0.0420492104296732,"21507_C"
"1037","AU18_0474",50,"b","C3ju",54,283,5446,0.0519647447668013,"C3ju"
"1038","AU18_0474",50,"b","C1bh",54,337,5446,0.0618802791039295,"C1bh"
"1039","AU18_0474",50,"b","C1br",55,392,5446,0.0719794344473008,"C1br"
"1040","AU18_0474",50,"b","22134_C",60,452,5446,0.0829966948218876,"22134_C"
"1041","AU18_0474",50,"b","C1cb",68,520,5446,0.0954829232464194,"C1cb"
"1042","AU18_0474",50,"b","C72k",76,596,5446,0.109438119720896,"C72k"
"1043","AU18_0474",50,"b","C1al",101,697,5446,0.127983841351451,"C1al"
"1044","AU18_0474",50,"b","C3bm",102,799,5446,0.146713183988248,"C3bm"
"1045","AU18_0474",50,"b","C50cg",117,916,5446,0.168196841718693,"C50cg"
"1046","AU18_0474",50,"b","C42.2",126,1042,5446,0.191333088505325,"C42.2"
"1047","AU18_0474",50,"b","C1b",290,1332,5446,0.244583180315828,"C1b"
"1048","AU18_0474",50,"b","C50b",314,1646,5446,0.302240176276166,"C50b"
"1049","AU18_0474",50,"b","C3",322,1968,5446,0.361366140286449,"C3"
"1050","AU18_0474",50,"b","C1c",531,2499,5446,0.458868894601542,"C1c"
"1051","AU18_0474",50,"b","C1",2947,5446,5446,1,"C1"
"1052","AU18_0482",51,"b","2174376_C",20,20,4734,0.0042247570764681,"2174376_C"
"1053","AU18_0482",51,"b","1611789_C",38,58,4734,0.0122517955217575,"1611789_C"
"1054","AU18_0482",51,"b","1148411_C",42,100,4734,0.0211237853823405,"1148411_C"
"1055","AU18_0482",51,"b","1630543_C",42,142,4734,0.0299957752429235,"1630543_C"
"1056","AU18_0482",51,"b","1680592_C",42,184,4734,0.0388677651035065,"1680592_C"
"1057","AU18_0482",51,"b","1147954_C",44,228,4734,0.0481622306717364,"1147954_C"
"1058","AU18_0482",51,"b","1611788_C",88,316,4734,0.066751161808196,"1611788_C"
"1059","AU18_0482",51,"b","1645568_C",89,405,4734,0.0855513307984791,"1645568_C"
"1060","AU18_0482",51,"b","C22ah",159,564,4734,0.1191381495564,"C22ah"
"1061","AU18_0482",51,"b","C3",578,1142,4734,0.241233629066329,"C3"
"1062","AU18_0482",51,"b","C22ad",1302,2444,4734,0.516265314744402,"C22ad"
"1063","AU18_0482",51,"b","C22",2290,4734,4734,1,"C22"
"1064","AU18_0483",52,"b","C1bh",52,52,8786,0.00591850671522877,"C1bh"
"1065","AU18_0483",52,"b","C1ge",58,110,8786,0.0125199180514455,"C1ge"
"1066","AU18_0483",52,"b","C1jx",69,179,8786,0.0203733211928067,"C1jx"
"1067","AU18_0483",52,"b","C1cb",72,251,8786,0.028568176644662,"C1cb"
"1068","AU18_0483",52,"b","C1br",79,330,8786,0.0375597541543364,"C1br"
"1069","AU18_0483",52,"b","C1al",83,413,8786,0.0470066014113362,"C1al"
"1070","AU18_0483",52,"b","C1cv",100,513,8786,0.0583883450944685,"C1cv"
"1071","AU18_0483",52,"b","C3ju",113,626,8786,0.0712497154564079,"C3ju"
"1072","AU18_0483",52,"b","C1w",123,749,8786,0.0852492601866606,"C1w"
"1073","AU18_0483",52,"b","C3",149,898,8786,0.102208058274528,"C3"
"1074","AU18_0483",52,"b","C72k",164,1062,8786,0.120874117914865,"C72k"
"1075","AU18_0483",52,"b","C42.2",207,1269,8786,0.144434327338948,"C42.2"
"1076","AU18_0483",52,"b","C1b",512,1781,8786,0.202708854996585,"C1b"
"1077","AU18_0483",52,"b","C1c",539,2320,8786,0.264056453448668,"C1c"
"1078","AU18_0483",52,"b","C1",6466,8786,8786,1,"C1"
"1079","AU18_0485",53,"b","C79b",5,5,1322,0.0037821482602118,"C79b"
"1080","AU18_0485",53,"b","C54b",5,10,1322,0.0075642965204236,"C54b"
"1081","AU18_0485",53,"b","C1j",5,15,1322,0.0113464447806354,"C1j"
"1082","AU18_0485",53,"b","D1",5,20,1322,0.0151285930408472,"D1"
"1083","AU18_0485",53,"b","1611789_C",6,26,1322,0.0196671709531014,"1611789_C"
"1084","AU18_0485",53,"b","2239310_C",6,32,1322,0.0242057488653555,"2239310_C"
"1085","AU18_0485",53,"b","1148411_C",7,39,1322,0.029500756429652,"1148411_C"
"1086","AU18_0485",53,"b","C8a",7,46,1322,0.0347957639939486,"C8a"
"1087","AU18_0485",53,"b","C42e",7,53,1322,0.0400907715582451,"C42e"
"1088","AU18_0485",53,"b","1626916_C",8,61,1322,0.046142208774584,"1626916_C"
"1089","AU18_0485",53,"b","2174376_C",8,69,1322,0.0521936459909228,"2174376_C"
"1090","AU18_0485",53,"b","C21",9,78,1322,0.0590015128593041,"C21"
"1091","AU18_0485",53,"b","C78c",9,87,1322,0.0658093797276853,"C78c"
"1092","AU18_0485",53,"b","1147954_C",11,98,1322,0.0741301059001513,"1147954_C"
"1093","AU18_0485",53,"b","1630543_C",12,110,1322,0.0832072617246596,"1630543_C"
"1094","AU18_0485",53,"b","C79",14,124,1322,0.0937972768532526,"C79"
"1095","AU18_0485",53,"b","C8",15,139,1322,0.105143721633888,"C8"
"1096","AU18_0485",53,"b","C54l",17,156,1322,0.118003025718608,"C54l"
"1097","AU18_0485",53,"b","1626350_C",21,177,1322,0.133888048411498,"1626350_C"
"1098","AU18_0485",53,"b","1611788_C",29,206,1322,0.155824508320726,"1611788_C"
"1099","AU18_0485",53,"b","C1",34,240,1322,0.181543116490166,"C1"
"1100","AU18_0485",53,"b","C22ah",42,282,1322,0.213313161875946,"C22ah"
"1101","AU18_0485",53,"b","C3",166,448,1322,0.338880484114977,"C3"
"1102","AU18_0485",53,"b","C22ad",308,756,1322,0.571860816944024,"C22ad"
"1103","AU18_0485",53,"b","C22",566,1322,1322,1,"C22"
"1104","AU18_0520",54,"b","C3bm",22,22,5547,0.00396610780602127,"C3bm"
"1105","AU18_0520",54,"b","37253_C",23,45,5547,0.00811249323958897,"37253_C"
"1106","AU18_0520",54,"b","1645787_C",23,68,5547,0.0122588786731567,"1645787_C"
"1107","AU18_0520",54,"b","C21",24,92,5547,0.0165855417342708,"C21"
"1108","AU18_0520",54,"b","1630543_C",24,116,5547,0.0209122047953849,"1630543_C"
"1109","AU18_0520",54,"b","1626916_C",28,144,5547,0.0259599783666847,"1626916_C"
"1110","AU18_0520",54,"b","1147954_C",61,205,5547,0.0369569136470164,"1147954_C"
"1111","AU18_0520",54,"b","1612485_C",61,266,5547,0.0479538489273481,"1612485_C"
"1112","AU18_0520",54,"b","1611789_C",69,335,5547,0.0603930052280512,"1611789_C"
"1113","AU18_0520",54,"b","1680592_C",70,405,5547,0.0730124391563007,"1680592_C"
"1114","AU18_0520",54,"b","C50b",89,494,5547,0.0890571480079322,"C50b"
"1115","AU18_0520",54,"b","1148411_C",108,602,5547,0.108527131782946,"1148411_C"
"1116","AU18_0520",54,"b","C22ah",126,728,5547,0.131242112853795,"C22ah"
"1117","AU18_0520",54,"b","1611788_C",135,863,5547,0.155579592572562,"1611788_C"
"1118","AU18_0520",54,"b","C3",749,1612,5547,0.290607535604831,"C3"
"1119","AU18_0520",54,"b","C22ad",818,2430,5547,0.438074634937804,"C22ad"
"1120","AU18_0520",54,"b","C22",3117,5547,5547,1,"C22"
"1121","AU18_0583",55,"b","1637611_C",45,45,7699,0.00584491492401611,"1637611_C"
"1122","AU18_0583",55,"b","1612485_C",52,97,7699,0.0125990388362125,"1612485_C"
"1123","AU18_0583",55,"b","37253_C",55,152,7699,0.0197428237433433,"37253_C"
"1124","AU18_0583",55,"b","1630543_C",64,216,7699,0.0280555916352773,"1630543_C"
"1125","AU18_0583",55,"b","1622915_C",65,281,7699,0.0364982465255228,"1622915_C"
"1126","AU18_0583",55,"b","1147954_C",78,359,7699,0.0466294323938174,"1147954_C"
"1127","AU18_0583",55,"b","1680592_C",91,450,7699,0.0584491492401611,"1680592_C"
"1128","AU18_0583",55,"b","1645568_C",112,562,7699,0.0729964930510456,"1645568_C"
"1129","AU18_0583",55,"b","1148411_C",126,688,7699,0.0893622548382907,"1148411_C"
"1130","AU18_0583",55,"b","1611788_C",132,820,7699,0.106507338615405,"1611788_C"
"1131","AU18_0583",55,"b","C22ah",261,1081,7699,0.140407845174698,"C22ah"
"1132","AU18_0583",55,"b","C3",523,1604,7699,0.208338745291596,"C3"
"1133","AU18_0583",55,"b","C22ad",1881,3485,7699,0.45265618911547,"C22ad"
"1134","AU18_0583",55,"b","C22",4214,7699,7699,1,"C22"
"1135","AU18_0586",56,"b","C3.2",9,9,1983,0.00453857791225416,"C3.2"
"1136","AU18_0586",56,"b","C50a",13,22,1983,0.0110943015632879,"C50a"
"1137","AU18_0586",56,"b","C72k",14,36,1983,0.0181543116490166,"C72k"
"1138","AU18_0586",56,"b","C50t",16,52,1983,0.0262228946041351,"C50t"
"1139","AU18_0586",56,"b","47056_C",18,70,1983,0.0353000504286435,"47056_C"
"1140","AU18_0586",56,"b","C1b",27,97,1983,0.048915784165406,"C1b"
"1141","AU18_0586",56,"b","22134_C",71,168,1983,0.0847201210287443,"22134_C"
"1142","AU18_0586",56,"b","C50f",167,335,1983,0.168935955622794,"C50f"
"1143","AU18_0586",56,"b","C1c",182,517,1983,0.260716086737267,"C1c"
"1144","AU18_0586",56,"b","C50cg",197,714,1983,0.360060514372163,"C50cg"
"1145","AU18_0586",56,"b","C3bm",221,935,1983,0.471507816439738,"C3bm"
"1146","AU18_0586",56,"b","C3",283,1218,1983,0.614220877458396,"C3"
"1147","AU18_0586",56,"b","C1",307,1525,1983,0.769036812909733,"C1"
"1148","AU18_0586",56,"b","C50b",458,1983,1983,1,"C50b"
"1149","AU18_0587",57,"b","1626916_C",30,30,5965,0.00502933780385583,"1626916_C"
"1150","AU18_0587",57,"b","2174376_C",33,63,5965,0.0105616093880972,"2174376_C"
"1151","AU18_0587",57,"b","37253_C",37,100,5965,0.0167644593461861,"37253_C"
"1152","AU18_0587",57,"b","1630543_C",48,148,5965,0.0248113998323554,"1630543_C"
"1153","AU18_0587",57,"b","1662001_C",59,207,5965,0.0347024308466052,"1662001_C"
"1154","AU18_0587",57,"b","1148411_C",69,276,5965,0.0462699077954736,"1148411_C"
"1155","AU18_0587",57,"b","1147954_C",83,359,5965,0.060184409052808,"1147954_C"
"1156","AU18_0587",57,"b","1645568_C",134,493,5965,0.0826487845766974,"1645568_C"
"1157","AU18_0587",57,"b","1611788_C",136,629,5965,0.10544844928751,"1611788_C"
"1158","AU18_0587",57,"b","C22ah",302,931,5965,0.156077116512992,"C22ah"
"1159","AU18_0587",57,"b","C3",752,1683,5965,0.282145850796312,"C3"
"1160","AU18_0587",57,"b","C22ad",1038,2721,5965,0.456160938809723,"C22ad"
"1161","AU18_0587",57,"b","C22",3244,5965,5965,1,"C22"
"1162","AU18_0588",58,"b","1611789_C",32,32,7644,0.00418628990057562,"1611789_C"
"1163","AU18_0588",58,"b","2885742_C",39,71,7644,0.00928833071690215,"2885742_C"
"1164","AU18_0588",58,"b","1626916_C",42,113,7644,0.0147828362114076,"1626916_C"
"1165","AU18_0588",58,"b","2174376_C",44,157,7644,0.0205389848246991,"2174376_C"
"1166","AU18_0588",58,"b","37253_C",54,211,7644,0.0276033490319205,"37253_C"
"1167","AU18_0588",58,"b","1626350_C",61,272,7644,0.0355834641548927,"1626350_C"
"1168","AU18_0588",58,"b","1692949_C",64,336,7644,0.043956043956044,"1692949_C"
"1169","AU18_0588",58,"b","C21",67,403,7644,0.0527210884353742,"C21"
"1170","AU18_0588",58,"b","1148411_C",72,475,7644,0.0621402407116693,"1148411_C"
"1171","AU18_0588",58,"b","1147954_C",114,589,7644,0.0770538984824699,"1147954_C"
"1172","AU18_0588",58,"b","1611788_C",126,715,7644,0.0935374149659864,"1611788_C"
"1173","AU18_0588",58,"b","1645568_C",206,921,7644,0.120486656200942,"1645568_C"
"1174","AU18_0588",58,"b","C22ah",389,1310,7644,0.171376242804814,"C22ah"
"1175","AU18_0588",58,"b","C3",1035,2345,7644,0.306776556776557,"C3"
"1176","AU18_0588",58,"b","C22ad",1845,4190,7644,0.54814233385662,"C22ad"
"1177","AU18_0588",58,"b","C22",3454,7644,7644,1,"C22"
"1178","AU18_0589",59,"b","1612485_C",25,25,5519,0.00452980612429788,"1612485_C"
"1179","AU18_0589",59,"b","1611789_C",25,50,5519,0.00905961224859576,"1611789_C"
"1180","AU18_0589",59,"b","2174376_C",30,80,5519,0.0144953795977532,"2174376_C"
"1181","AU18_0589",59,"b","1626916_C",35,115,5519,0.0208371081717702,"1626916_C"
"1182","AU18_0589",59,"b","1148411_C",40,155,5519,0.0280847979706469,"1148411_C"
"1183","AU18_0589",59,"b","37253_C",45,200,5519,0.036238448994383,"37253_C"
"1184","AU18_0589",59,"b","1147954_C",53,253,5519,0.0458416379778945,"1147954_C"
"1185","AU18_0589",59,"b","C1",55,308,5519,0.0558072114513499,"C1"
"1186","AU18_0589",59,"b","1611788_C",102,410,5519,0.0742888204384852,"1611788_C"
"1187","AU18_0589",59,"b","1645568_C",103,513,5519,0.0929516216705925,"1645568_C"
"1188","AU18_0589",59,"b","C22ah",226,739,5519,0.133901069034245,"C22ah"
"1189","AU18_0589",59,"b","C3",839,1578,5519,0.285921362565682,"C3"
"1190","AU18_0589",59,"b","C22ad",1336,2914,5519,0.527994201848161,"C22ad"
"1191","AU18_0589",59,"b","C22",2605,5519,5519,1,"C22"
"1192","AU18_0590",60,"b","1626916_C",26,26,6292,0.00413223140495868,"1626916_C"
"1193","AU18_0590",60,"b","1670084_C",27,53,6292,0.00842339478703115,"1670084_C"
"1194","AU18_0590",60,"b","1351_C",29,82,6292,0.0130324221233312,"1351_C"
"1195","AU18_0590",60,"b","1611789_C",30,112,6292,0.0178003814367451,"1611789_C"
"1196","AU18_0590",60,"b","21025_C",36,148,6292,0.0235219326128417,"21025_C"
"1197","AU18_0590",60,"b","1630543_C",42,190,6292,0.0301970756516211,"1630543_C"
"1198","AU18_0590",60,"b","C21",58,248,6292,0.0394151303242212,"C21"
"1199","AU18_0590",60,"b","1148411_C",61,309,6292,0.0491099809281627,"1148411_C"
"1200","AU18_0590",60,"b","1645568_C",74,383,6292,0.0608709472345836,"1645568_C"
"1201","AU18_0590",60,"b","37253_C",81,464,6292,0.073744437380801,"37253_C"
"1202","AU18_0590",60,"b","1147954_C",82,546,6292,0.0867768595041322,"1147954_C"
"1203","AU18_0590",60,"b","1611788_C",103,649,6292,0.103146853146853,"1611788_C"
"1204","AU18_0590",60,"b","C22ah",212,861,6292,0.136840432294978,"C22ah"
"1205","AU18_0590",60,"b","C1",527,1388,6292,0.220597584233948,"C1"
"1206","AU18_0590",60,"b","C3",1147,2535,6292,0.402892561983471,"C3"
"1207","AU18_0590",60,"b","C22ad",1421,3956,6292,0.628734901462174,"C22ad"
"1208","AU18_0590",60,"b","C22",2336,6292,6292,1,"C22"
"1209","AU18_0592",61,"b","1626916_C",22,22,5313,0.0041407867494824,"1626916_C"
"1210","AU18_0592",61,"b","21025_C",22,44,5313,0.0082815734989648,"21025_C"
"1211","AU18_0592",61,"b","2174376_C",28,72,5313,0.0135516657255788,"2174376_C"
"1212","AU18_0592",61,"b","1612485_C",33,105,5313,0.0197628458498024,"1612485_C"
"1213","AU18_0592",61,"b","1148411_C",34,139,5313,0.0261622435535479,"1148411_C"
"1214","AU18_0592",61,"b","1630543_C",42,181,5313,0.0340673818934688,"1630543_C"
"1215","AU18_0592",61,"b","C21",46,227,5313,0.0427253905514775,"C21"
"1216","AU18_0592",61,"b","37253_C",63,290,5313,0.0545830980613589,"37253_C"
"1217","AU18_0592",61,"b","1147954_C",70,360,5313,0.0677583286278938,"1147954_C"
"1218","AU18_0592",61,"b","1645568_C",82,442,5313,0.0831921701486919,"1645568_C"
"1219","AU18_0592",61,"b","1611788_C",102,544,5313,0.102390363259928,"1611788_C"
"1220","AU18_0592",61,"b","C22ah",178,722,5313,0.135893092414832,"C22ah"
"1221","AU18_0592",61,"b","C1",216,938,5313,0.176548089591568,"C1"
"1222","AU18_0592",61,"b","C3",951,1889,5313,0.355543007716921,"C3"
"1223","AU18_0592",61,"b","C22ad",1188,3077,5313,0.57914549218897,"C22ad"
"1224","AU18_0592",61,"b","C22",2236,5313,5313,1,"C22"
"1225","AU18_0596",62,"b","21025_C",17,17,3694,0.00460205739036275,"21025_C"
"1226","AU18_0596",62,"b","1630543_C",18,35,3694,0.00947482403898213,"1630543_C"
"1227","AU18_0596",62,"b","1626916_C",22,57,3694,0.015430427720628,"1626916_C"
"1228","AU18_0596",62,"b","1148411_C",29,86,3694,0.0232809962100704,"1148411_C"
"1229","AU18_0596",62,"b","37253_C",35,121,3694,0.0327558202490525,"37253_C"
"1230","AU18_0596",62,"b","C21",35,156,3694,0.0422306442880346,"C21"
"1231","AU18_0596",62,"b","C3n",36,192,3694,0.0519761775852734,"C3n"
"1232","AU18_0596",62,"b","1147954_C",43,235,3694,0.0636166756903086,"1147954_C"
"1233","AU18_0596",62,"b","1645568_C",57,292,3694,0.0790471034109367,"1645568_C"
"1234","AU18_0596",62,"b","1611788_C",71,363,3694,0.0982674607471576,"1611788_C"
"1235","AU18_0596",62,"b","C22ah",120,483,3694,0.130752571737953,"C22ah"
"1236","AU18_0596",62,"b","C22ad",709,1192,3694,0.322685435841906,"C22ad"
"1237","AU18_0596",62,"b","C3",718,1910,3694,0.517054683270168,"C3"
"1238","AU18_0596",62,"b","C22",1784,3694,3694,1,"C22"
"1239","AU18_0597",63,"b","1612485_C",33,33,6807,0.00484795063904804,"1612485_C"
"1240","AU18_0597",63,"b","C1",37,70,6807,0.0102835316585867,"C1"
"1241","AU18_0597",63,"b","1630543_C",37,107,6807,0.0157191126781255,"1630543_C"
"1242","AU18_0597",63,"b","C21",58,165,6807,0.0242397531952402,"C21"
"1243","AU18_0597",63,"b","1645678_C",58,223,6807,0.0327603937123549,"1645678_C"
"1244","AU18_0597",63,"b","1148411_C",67,290,6807,0.0426032025855737,"1148411_C"
"1245","AU18_0597",63,"b","1147954_C",73,363,6807,0.0533274570295284,"1147954_C"
"1246","AU18_0597",63,"b","37253_C",87,450,6807,0.0661084178052005,"37253_C"
"1247","AU18_0597",63,"b","1645568_C",94,544,6807,0.0799177317467313,"1645568_C"
"1248","AU18_0597",63,"b","1611788_C",103,647,6807,0.0950492140443661,"1611788_C"
"1249","AU18_0597",63,"b","C3n",157,804,6807,0.118113706478625,"C3n"
"1250","AU18_0597",63,"b","C22ah",192,996,6807,0.146319964742177,"C22ah"
