"","sample.ID","seq.ID","abundance","fill_col"
"2265","AU18_0463","C3",707,"C3"
"2266","AU18_0596","C22ad",709,"C22ad"
"2267","AU18_0745","C1",709,"C1"
"2268","AU18_0908","C22ad",709,"C22ad"
"2269","AU18_0961","C3",716,"C3"
"2270","AU18_1122","C1",716,"C1"
"2271","AU18_0596","C3",718,"C3"
"2272","AU18_1111","C1",718,"C1"
"2273","AU18_1035","C3",719,"C3"
"2274","AU18_1075","C22ad",723,"C22ad"
"2275","AU18_0389","C3",724,"C3"
"2276","AU18_0359","C3",728,"C3"
"2277","AU18_0163","C1nt",728,"C1nt"
"2278","AU18_0069","C42.2",735,"C42.2"
"2279","AU18_0876","D1",737,"D1"
"2280","AU18_1125","C22ad",738,"C22ad"
"2281","AU18_0459","C22ad",744,"C22ad"
"2282","AU18_1079","C22ad",746,"C22ad"
"2283","AU18_0692","C3",748,"C3"
"2284","AU18_0520","C3",749,"C3"
"2285","AU18_0908","C3",750,"C3"
"2286","AU18_0587","C3",752,"C3"
"2287","AU18_0163","C1nu",752,"C1nu"
"2288","AU18_0470","C22",753,"C22"
"2289","AU18_0824","C3",759,"C3"
"2290","AU18_0963","C3",761,"C3"
"2291","AU18_0070","C42.2",762,"C42.2"
"2292","AU18_1040","C3",769,"C3"
"2293","AU18_0387","C42.2",788,"C42.2"
"2294","AU18_0469","C3",795,"C3"
"2295","AU18_1138","C22ah",810,"C22ah"
"2296","AU18_0331","C3",815,"C3"
"2297","AU18_0520","C22ad",818,"C22ad"
"2298","AU18_0162","14636_C",818,"14636_C"
"2299","AU18_0967","C22ad",822,"C22ad"
"2300","AU18_0970","C1c",829,"C1c"
"2301","AU18_0589","C3",839,"C3"
"2302","AU18_0821","D6",842,"D6"
"2303","AU18_0748","D4",842,"D4"
"2304","AU18_1124","C3",846,"C3"
"2305","AU18_1058","C3co",847,"C3co"
"2306","AU18_1172","C22ad",848,"C22ad"
"2307","AU18_0695","C22ad",850,"C22ad"
"2308","AU18_0170","C1nu",850,"C1nu"
"2309","AU18_0170","C1nt",862,"C1nt"
"2310","AU18_0311","C3xe",868,"C3xe"
"2311","AU18_0068","C1",874,"C1"
"2312","AU18_0686","C3",876,"C3"
"2313","AU18_0457","C22ad",878,"C22ad"
"2314","AU18_0748","C22",879,"C22"
"2315","AU18_1010","C1",880,"C1"
"2316","AU18_0599","C22ad",887,"C22ad"
"2317","AU18_0460","C22ad",891,"C22ad"
"2318","AU18_1122","D6",898,"D6"
"2319","AU18_0165","C3xf",899,"C3xf"
"2320","AU18_0257","C22ad",903,"C22ad"
"2321","AU18_0614","C3",905,"C3"
"2322","AU18_0685","C22ad",915,"C22ad"
"2323","AU18_0742","C22ad",918,"C22ad"
"2324","AU18_0468","D1d",929,"D1d"
"2325","AU18_0744","D1",933,"D1"
"2326","AU18_1075","C3",940,"C3"
"2327","AU18_0824","C22ad",943,"C22ad"
"2328","AU18_1041","C22",944,"C22"
"2329","AU18_0962","C3co",945,"C3co"
"2330","AU18_1078","C3co",949,"C3co"
"2331","AU18_0632","C3n",949,"C3n"
"2332","AU18_0592","C3",951,"C3"
"2333","AU18_0112","C1",952,"C1"
"2334","AU18_1121","C22",967,"C22"
"2335","AU18_1060","C3",968,"C3"
"2336","AU18_0617","C3",985,"C3"
"2337","AU18_0744","C22",985,"C22"
"2338","AU18_1081","C3",999,"C3"
"2339","AU18_1039","C22ad",1005,"C22ad"
"2340","AU18_0108","C22",1027,"C22"
"2341","AU18_0821","D4",1032,"D4"
"2342","AU18_0588","C3",1035,"C3"
"2343","AU18_1126","C3",1036,"C3"
"2344","AU18_0248","D6",1036,"D6"
"2345","AU18_0587","C22ad",1038,"C22ad"
"2346","AU18_0311","C1",1038,"C1"
"2347","AU18_0248","C22ad",1041,"C22ad"
"2348","AU18_0910","C22ad",1042,"C22ad"
"2349","AU18_1172","C3",1046,"C3"
"2350","AU18_1123","C22ad",1053,"C22ad"
"2351","AU18_0702","C22ad",1055,"C22ad"
"2352","AU18_0688","C22ad",1055,"C22ad"
"2353","AU18_1072","C22ad",1056,"C22ad"
"2354","AU18_0254","C3",1058,"C3"
"2355","AU18_1123","C3",1075,"C3"
"2356","AU18_1081","C22ad",1098,"C22ad"
"2357","AU18_0910","C3",1098,"C3"
"2358","AU18_0281","C22",1120,"C22"
"2359","AU18_0632","C1",1135,"C1"
"2360","AU18_0311","C3xf",1140,"C3xf"
"2361","AU18_0612","C22ad",1144,"C22ad"
"2362","AU18_0590","C3",1147,"C3"
"2363","AU18_0069","C3xe",1148,"C3xe"
"2364","AU18_0260","C22",1153,"C22"
"2365","AU18_0592","C22ad",1188,"C22ad"
"2366","AU18_0961","C22ad",1189,"C22ad"
"2367","AU18_0389","C22ad",1191,"C22ad"
"2368","AU18_1038","C22ad",1203,"C22ad"
"2369","AU18_0331","C22ad",1216,"C22ad"
"2370","AU18_0256","C22",1231,"C22"
"2371","AU18_0165","C3xe",1252,"C3xe"
"2372","AU18_1083","C3",1261,"C3"
"2373","AU18_0165","C42.2",1261,"C42.2"
"2374","AU18_0964","C22ad",1292,"C22ad"
"2375","AU18_0895","C22",1292,"C22"
"2376","AU18_0482","C22ad",1302,"C22ad"
"2377","AU18_1111","C22",1317,"C22"
"2378","AU18_0463","C1",1319,"C1"
"2379","AU18_0597","C3",1322,"C3"
"2380","AU18_0599","D1ej",1322,"D1ej"
"2381","AU18_0589","C22ad",1336,"C22ad"
"2382","AU18_0745","C22ad",1336,"C22ad"
"2383","AU18_0359","C22ad",1345,"C22ad"
"2384","AU18_0387","C1",1352,"C1"
"2385","AU18_0069","C1",1354,"C1"
"2386","AU18_0070","C1",1358,"C1"
"2387","AU18_0458","C22ad",1381,"C22ad"
"2388","AU18_0963","C22ad",1386,"C22ad"
"2389","AU18_0432","C22",1398,"C22"
"2390","AU18_1072","C3",1398,"C3"
"2391","AU18_0617","C22ad",1408,"C22ad"
"2392","AU18_0590","C22ad",1421,"C22ad"
"2393","AU18_0695","C1",1421,"C1"
"2394","AU18_1031","C22ad",1435,"C22ad"
"2395","AU18_0908","C22",1435,"C22"
"2396","AU18_1083","C22ad",1436,"C22ad"
"2397","AU18_1071","C3",1451,"C3"
"2398","AU18_0599","C22",1459,"C22"
"2399","AU18_1060","C22ad",1468,"C22ad"
"2400","AU18_1041","D1",1468,"D1"
"2401","AU18_0702","C22",1470,"C22"
"2402","AU18_1071","C22ad",1480,"C22ad"
"2403","AU18_0254","C22ad",1483,"C22ad"
"2404","AU18_0597","C22ad",1504,"C22ad"
"2405","AU18_1143","C1",1508,"C1"
"2406","AU18_0748","D1",1513,"D1"
"2407","AU18_1035","C22",1515,"C22"
"2408","AU18_0388","C22ad",1522,"C22ad"
"2409","AU18_0470","C50b",1572,"C50b"
"2410","AU18_0463","C50b",1606,"C50b"
"2411","AU18_0220","D1",1608,"D1"
"2412","AU18_0967","C22",1631,"C22"
"2413","AU18_1125","C22",1637,"C22"
"2414","AU18_0686","C22",1644,"C22"
"2415","AU18_0696","C22",1652,"C22"
"2416","AU18_1129","C22",1657,"C22"
"2417","AU18_0100","C22ad",1686,"C22ad"
"2418","AU18_0257","C22",1705,"C22"
"2419","AU18_0685","C22",1712,"C22"
"2420","AU18_0319","C22",1713,"C22"
"2421","AU18_0614","C22ad",1719,"C22ad"
"2422","AU18_1058","C1",1726,"C1"
"2423","AU18_1040","C22ad",1734,"C22ad"
"2424","AU18_1075","C22",1741,"C22"
"2425","AU18_0456","C22",1774,"C22"
"2426","AU18_0596","C22",1784,"C22"
"2427","AU18_1172","C1",1789,"C1"
"2428","AU18_1124","C22",1800,"C22"
"2429","AU18_1122","C1n",1811,"C1n"
"2430","AU18_0962","C1",1826,"C1"
"2431","AU18_0111","C22ad",1842,"C22ad"
"2432","AU18_0588","C22ad",1845,"C22ad"
"2433","AU18_0583","C22ad",1881,"C22ad"
"2434","AU18_0876","C22",1891,"C22"
"2435","AU18_0472","C50b",1891,"C50b"
"2436","AU18_0742","C22",1903,"C22"
"2437","AU18_0162","C1",1907,"C1"
"2438","AU18_0072","C3",1914,"C3"
"2439","AU18_0821","D1",1919,"D1"
"2440","AU18_0460","C22",1925,"C22"
"2441","AU18_0695","C22",1939,"C22"
"2442","AU18_1035","C1",1940,"C1"
"2443","AU18_0964","C22",2023,"C22"
"2444","AU18_1172","C22",2026,"C22"
"2445","AU18_0111","C22",2034,"C22"
"2446","AU18_0164","C3xf",2103,"C3xf"
"2447","AU18_1078","C1",2105,"C1"
"2448","AU18_1125","D1",2114,"D1"
"2449","AU18_0459","C22",2116,"C22"
"2450","AU18_0251","C3",2160,"C3"
"2451","AU18_0592","C22",2236,"C22"
"2452","AU18_1079","C22",2239,"C22"
"2453","AU18_1138","C3",2264,"C3"
"2454","AU18_0965","C50b",2277,"C50b"
"2455","AU18_0482","C22",2290,"C22"
"2456","AU18_1121","D1",2319,"D1"
"2457","AU18_1039","C22",2334,"C22"
"2458","AU18_0590","C22",2336,"C22"
"2459","AU18_0963","C22",2356,"C22"
"2460","AU18_1126","C22ad",2369,"C22ad"
"2461","AU18_0617","C22",2399,"C22"
"2462","AU18_0165","C1",2403,"C1"
"2463","AU18_1072","C22",2411,"C22"
"2464","AU18_0469","C50b",2441,"C50b"
"2465","AU18_0908","C1",2444,"C1"
"2466","AU18_0612","C22",2532,"C22"
"2467","AU18_0331","C22",2552,"C22"
"2468","AU18_0164","C3xe",2599,"C3xe"
"2469","AU18_0589","C22",2605,"C22"
"2470","AU18_1033","C1",2679,"C1"
"2471","AU18_0615","C22",2684,"C22"
"2472","AU18_1122","D1",2757,"D1"
"2473","AU18_0251","C22ad",2808,"C22ad"
"2474","AU18_1081","C22",2881,"C22"
"2475","AU18_0100","C22",2896,"C22"
"2476","AU18_0747","C22ad",2905,"C22ad"
"2477","AU18_0474","C1",2947,"C1"
"2478","AU18_1031","C22",2959,"C22"
"2479","AU18_0961","C22",2975,"C22"
"2480","AU18_0597","C22",2985,"C22"
"2481","AU18_1072","C1",2992,"C1"
"2482","AU18_0747","C22",3027,"C22"
"2483","AU18_1038","C22",3074,"C22"
"2484","AU18_0458","C22",3099,"C22"
"2485","AU18_0520","C22",3117,"C22"
"2486","AU18_0254","C22",3140,"C22"
"2487","AU18_0688","C22",3160,"C22"
"2488","AU18_0063","C3",3221,"C3"
"2489","AU18_0587","C22",3244,"C22"
"2490","AU18_0389","C22",3250,"C22"
"2491","AU18_1032","C1",3267,"C1"
"2492","AU18_0910","C22",3415,"C22"
"2493","AU18_0588","C22",3454,"C22"
"2494","AU18_0359","C22",3463,"C22"
"2495","AU18_0162","C1ns",3469,"C1ns"
"2496","AU18_1083","C22",3479,"C22"
"2497","AU18_1058","C1n",3551,"C1n"
"2498","AU18_0962","C1n",3577,"C1n"
"2499","AU18_1138","C22ad",3585,"C22ad"
"2500","AU18_0614","C22",3680,"C22"
"2501","AU18_0966","C1",3773,"C1"
"2502","AU18_1075","C1",3794,"C1"
"2503","AU18_1143","C1n",3823,"C1n"
"2504","AU18_0388","C22",3865,"C22"
"2505","AU18_1040","C22",3896,"C22"
"2506","AU18_0745","C22",3902,"C22"
"2507","AU18_0162","C1nt",3946,"C1nt"
"2508","AU18_1026","C1",3954,"C1"
"2509","AU18_0692","C22",3963,"C22"
"2510","AU18_0824","C22",4025,"C22"
"2511","AU18_0062","C3",4060,"C3"
"2512","AU18_0468","D1",4121,"D1"
"2513","AU18_1060","C22",4153,"C22"
"2514","AU18_1071","C22",4166,"C22"
"2515","AU18_0583","C22",4214,"C22"
"2516","AU18_1034","C1",4284,"C1"
"2517","AU18_0162","C1nu",4310,"C1nu"
"2518","AU18_0319","C22ad",4463,"C22ad"
"2519","AU18_1037","C1",4509,"C1"
"2520","AU18_1078","C1n",4658,"C1n"
"2521","AU18_0288","C3",4980,"C3"
"2522","AU18_0700","C1",5057,"C1"
"2523","AU18_1126","C22",5063,"C22"
"2524","AU18_0248","D1",5349,"D1"
"2525","AU18_0251","C22",5420,"C22"
"2526","AU18_0970","C1",5833,"C1"
"2527","AU18_1123","C22",6284,"C22"
"2528","AU18_0483","C1",6466,"C1"
"2529","AU18_1138","C22",10179,"C22"
