"","sample.ID","seq.ID","abundance","cumulative_abundance","total_abundance","cumulative_percentage","fill_col"
"1","AU18_0163","103346_C",19,19,4620,0.00411255411255411,"103346_C"
"2","AU18_0163","2885759_C",22,41,4620,0.00887445887445888,"2885759_C"
"3","AU18_0163","262320_C",23,64,4620,0.0138528138528139,"262320_C"
"4","AU18_0163","135129_C",23,87,4620,0.0188311688311688,"135129_C"
"5","AU18_0163","C39ab",25,112,4620,0.0242424242424242,"C39ab"
"6","AU18_0163","1962377_C",25,137,4620,0.0296536796536797,"1962377_C"
"7","AU18_0163","C3dw",26,163,4620,0.0352813852813853,"C3dw"
"8","AU18_0163","948418_C",27,190,4620,0.0411255411255411,"948418_C"
"9","AU18_0163","C1cu",28,218,4620,0.0471861471861472,"C1cu"
"10","AU18_0163","2885734_C",29,247,4620,0.0534632034632035,"2885734_C"
"11","AU18_0163","1314109_C",31,278,4620,0.0601731601731602,"1314109_C"
"12","AU18_0163","2885758_C",33,311,4620,0.0673160173160173,"2885758_C"
"13","AU18_0163","2885736_C",34,345,4620,0.0746753246753247,"2885736_C"
"14","AU18_0163","2885733_C",36,381,4620,0.0824675324675325,"2885733_C"
"15","AU18_0163","1055322_C",37,418,4620,0.0904761904761905,"1055322_C"
"16","AU18_0163","94627_C",39,457,4620,0.0989177489177489,"94627_C"
"17","AU18_0163","2885735_C",43,500,4620,0.108225108225108,"2885735_C"
"18","AU18_0163","965969_C",48,548,4620,0.118614718614719,"965969_C"
"19","AU18_0163","C3an",53,601,4620,0.13008658008658,"C3an"
"20","AU18_0163","333087_C",54,655,4620,0.141774891774892,"333087_C"
"21","AU18_0163","2780845_C",63,718,4620,0.155411255411255,"2780845_C"
"22","AU18_0163","2885757_C",67,785,4620,0.16991341991342,"2885757_C"
"23","AU18_0163","2778029_C",73,858,4620,0.185714285714286,"2778029_C"
"24","AU18_0163","14636_C",73,931,4620,0.201515151515152,"14636_C"
"25","AU18_0163","C3ih",74,1005,4620,0.217532467532468,"C3ih"
"26","AU18_0163","24569_C",75,1080,4620,0.233766233766234,"24569_C"
"27","AU18_0163","2885732_C",78,1158,4620,0.250649350649351,"2885732_C"
"28","AU18_0163","1114496_C",94,1252,4620,0.270995670995671,"1114496_C"
"29","AU18_0163","C3hi",157,1409,4620,0.304978354978355,"C3hi"
"30","AU18_0163","C1",453,1862,4620,0.403030303030303,"C1"
"31","AU18_0163","C1ns",638,2500,4620,0.541125541125541,"C1ns"
"32","AU18_0163","C3",640,3140,4620,0.67965367965368,"C3"
"33","AU18_0163","C1nt",728,3868,4620,0.837229437229437,"C1nt"
"34","AU18_0163","C1nu",752,4620,4620,1,"C1nu"
"35","AU18_0162","1669691_C",67,67,16176,0.00414193867457962,"1669691_C"
"36","AU18_0162","2885804_C",72,139,16176,0.00859297725024728,"2885804_C"
"37","AU18_0162","C3hi",81,220,16176,0.0136003956478734,"C3hi"
"38","AU18_0162","1612135_C",114,334,16176,0.0206478733926805,"1612135_C"
"39","AU18_0162","2885788_C",169,503,16176,0.031095450049456,"2885788_C"
"40","AU18_0162","C3ih",187,690,16176,0.0426557863501484,"C3ih"
"41","AU18_0162","C3",192,882,16176,0.0545252225519288,"C3"
"42","AU18_0162","262320_C",249,1131,16176,0.0699183976261128,"262320_C"
"43","AU18_0162","1055322_C",595,1726,16176,0.106701285855589,"1055322_C"
"44","AU18_0162","14636_C",818,2544,16176,0.15727002967359,"14636_C"
"45","AU18_0162","C1",1907,4451,16176,0.275160731948566,"C1"
"46","AU18_0162","C1ns",3469,7920,16176,0.489614243323442,"C1ns"
"47","AU18_0162","C1nt",3946,11866,16176,0.733555885262117,"C1nt"
"48","AU18_0162","C1nu",4310,16176,16176,1,"C1nu"
"49","AU18_0170","2885788_C",13,13,3366,0.00386215092097445,"2885788_C"
"50","AU18_0170","1612135_C",13,26,3366,0.0077243018419489,"1612135_C"
"51","AU18_0170","2885789_C",13,39,3366,0.0115864527629234,"2885789_C"
"52","AU18_0170","2885733_C",14,53,3366,0.0157456922162805,"2885733_C"
"53","AU18_0170","C3t",14,67,3366,0.0199049316696376,"C3t"
"54","AU18_0170","1669691_C",16,83,3366,0.02465834818776,"1669691_C"
"55","AU18_0170","2885787_C",23,106,3366,0.0314913844325609,"2885787_C"
"56","AU18_0170","2885735_C",26,132,3366,0.0392156862745098,"2885735_C"
"57","AU18_0170","262320_C",26,158,3366,0.0469399881164587,"262320_C"
"58","AU18_0170","2885736_C",29,187,3366,0.0555555555555556,"2885736_C"
"59","AU18_0170","1055322_C",35,222,3366,0.0659536541889483,"1055322_C"
"60","AU18_0170","14636_C",96,318,3366,0.0944741532976827,"14636_C"
"61","AU18_0170","2885732_C",112,430,3366,0.12774806892454,"2885732_C"
"62","AU18_0170","C3ih",121,551,3366,0.16369578134284,"C3ih"
"63","AU18_0170","C1",454,1005,3366,0.298573975044563,"C1"
"64","AU18_0170","C1ns",649,1654,3366,0.491384432560903,"C1ns"
"65","AU18_0170","C1nu",850,2504,3366,0.743909685086156,"C1nu"
"66","AU18_0170","C1nt",862,3366,3366,1,"C1nt"
"67","AU18_0632","65155_C",4,4,4227,0.000946297610598533,"65155_C"
"68","AU18_0632","C1bh",18,22,4227,0.00520463685829193,"C1bh"
"69","AU18_0632","2885770_C",19,41,4227,0.00969955050863497,"2885770_C"
"70","AU18_0632","C3sk",26,67,4227,0.0158504849775254,"C3sk"
"71","AU18_0632","C72k",27,94,4227,0.0222379938490655,"C72k"
"72","AU18_0632","37253_C",28,122,4227,0.0288620771232553,"37253_C"
"73","AU18_0632","C1br",30,152,4227,0.0359593092027443,"C1br"
"74","AU18_0632","C1cv",30,182,4227,0.0430565412822333,"C1cv"
"75","AU18_0632","C3si",31,213,4227,0.0503903477643719,"C3si"
"76","AU18_0632","C3.2",34,247,4227,0.0584338774544594,"C3.2"
"77","AU18_0632","C22ai",54,301,4227,0.0712088951975396,"C22ai"
"78","AU18_0632","C1c",58,359,4227,0.0849302105512184,"C1c"
"79","AU18_0632","25889_C",59,418,4227,0.0988881003075467,"25889_C"
"80","AU18_0632","C42.2",72,490,4227,0.11592145729832,"C42.2"
"81","AU18_0632","C1b",84,574,4227,0.13579370712089,"C1b"
"82","AU18_0632","C3bf",86,660,4227,0.156139105748758,"C3bf"
"83","AU18_0632","1714311_C",91,751,4227,0.177667376389875,"1714311_C"
"84","AU18_0632","C22ad",119,870,4227,0.205819730305181,"C22ad"
"85","AU18_0632","C3vb",173,1043,4227,0.246747101963568,"C3vb"
"86","AU18_0632","C3be",240,1283,4227,0.30352495859948,"C3be"
"87","AU18_0632","C22",270,1553,4227,0.36740004731488,"C22"
"88","AU18_0632","C3",590,2143,4227,0.506978944878164,"C3"
"89","AU18_0632","C3n",949,3092,4227,0.731488052992666,"C3n"
"90","AU18_0632","C1",1135,4227,4227,1,"C1"
"91","AU18_1172","C1al",39,39,6879,0.0056694286960314,"C1al"
"92","AU18_1172","C50f",40,79,6879,0.0114842273586277,"C50f"
"93","AU18_1172","1147954_C",50,129,6879,0.0187527256868731,"1147954_C"
"94","AU18_1172","1148411_C",56,185,6879,0.0268934438145079,"1148411_C"
"95","AU18_1172","C1b",59,244,6879,0.0354702718418375,"C1b"
"96","AU18_1172","1645568_C",79,323,6879,0.0469544992004652,"1645568_C"
"97","AU18_1172","37253_C",99,422,6879,0.061346125890391,"37253_C"
"98","AU18_1172","1680592_C",105,527,6879,0.0766099723797063,"1680592_C"
"99","AU18_1172","C1c",122,649,6879,0.0943451083006251,"C1c"
"100","AU18_1172","C22ah",183,832,6879,0.120947812182003,"C22ah"
"101","AU18_1172","C22ai",338,1170,6879,0.170082860880942,"C22ai"
"102","AU18_1172","C22ad",848,2018,6879,0.293356592527984,"C22ad"
"103","AU18_1172","C3",1046,3064,6879,0.445413577554877,"C3"
"104","AU18_1172","C1",1789,4853,6879,0.705480447739497,"C1"
"105","AU18_1172","C22",2026,6879,6879,1,"C22"
"106","AU18_1035","1646070_C",24,24,5778,0.00415368639667705,"1646070_C"
"107","AU18_1035","C50f",25,49,5778,0.00848044305988231,"C50f"
"108","AU18_1035","1630543_C",26,75,5778,0.0129802699896158,"1630543_C"
"109","AU18_1035","C3ju",26,101,5778,0.0174800969193493,"C3ju"
"110","AU18_1035","C1w",30,131,5778,0.0226722049151956,"C1w"
"111","AU18_1035","C1al",30,161,5778,0.0278643129110419,"C1al"
"112","AU18_1035","C72k",35,196,5778,0.0339217722395292,"C72k"
"113","AU18_1035","1147954_C",40,236,5778,0.0408445829006577,"1147954_C"
"114","AU18_1035","1680592_C",43,279,5778,0.0482866043613707,"1680592_C"
"115","AU18_1035","1611788_C",46,325,5778,0.0562478366216684,"1611788_C"
"116","AU18_1035","C1b",55,380,5778,0.06576670128072,"C1b"
"117","AU18_1035","C22ah",66,446,5778,0.0771893388715819,"C22ah"
"118","AU18_1035","C1c",94,540,5778,0.0934579439252336,"C1c"
"119","AU18_1035","37253_C",116,656,5778,0.113534094842506,"37253_C"
"120","AU18_1035","C22ai",294,950,5778,0.1644167532018,"C22ai"
"121","AU18_1035","C22ad",654,1604,5778,0.27760470751125,"C22ad"
"122","AU18_1035","C3",719,2323,5778,0.402042229145033,"C3"
"123","AU18_1035","C22",1515,3838,5778,0.664243682935272,"C22"
"124","AU18_1035","C1",1940,5778,5778,1,"C1"
"125","AU18_1072","C50f",53,53,9769,0.00542532500767735,"C50f"
"126","AU18_1072","C42.2",55,108,9769,0.0110553792609274,"C42.2"
"127","AU18_1072","C72k",66,174,9769,0.0178114443648275,"C72k"
"128","AU18_1072","1147954_C",73,247,9769,0.0252840618282322,"1147954_C"
"129","AU18_1072","1645568_C",79,326,9769,0.033370867028355,"1645568_C"
"130","AU18_1072","1680592_C",83,409,9769,0.0418671307196233,"1680592_C"
"131","AU18_1072","1618884_C",109,518,9769,0.0530248746033371,"1618884_C"
"132","AU18_1072","C1c",148,666,9769,0.0681748387757191,"C1c"
"133","AU18_1072","C1b",191,857,9769,0.0877264817279148,"C1b"
"134","AU18_1072","C22ah",222,1079,9769,0.110451427986488,"C22ah"
"135","AU18_1072","37253_C",234,1313,9769,0.134404749718497,"37253_C"
"136","AU18_1072","C22ai",599,1912,9769,0.19572115876753,"C22ai"
"137","AU18_1072","C22ad",1056,2968,9769,0.303818200429931,"C22ad"
"138","AU18_1072","C3",1398,4366,9769,0.44692394308527,"C3"
"139","AU18_1072","C22",2411,6777,9769,0.693725048623196,"C22"
"140","AU18_1072","C1",2992,9769,9769,1,"C1"
"141","AU18_0695","C3ju",24,24,5564,0.00431344356578001,"C3ju"
"142","AU18_0695","C1al",26,50,5564,0.0089863407620417,"C1al"
"143","AU18_0695","C1w",32,82,5564,0.0147375988497484,"C1w"
"144","AU18_0695","C72k",35,117,5564,0.0210280373831776,"C72k"
"145","AU18_0695","1148411_C",41,158,5564,0.0283968368080518,"1148411_C"
"146","AU18_0695","37253_C",52,210,5564,0.0377426312005751,"37253_C"
"147","AU18_0695","C1b",59,269,5564,0.0483465132997843,"C1b"
"148","AU18_0695","1147954_C",60,329,5564,0.0591301222142344,"1147954_C"
"149","AU18_0695","1611788_C",78,407,5564,0.0731488138030194,"1611788_C"
"150","AU18_0695","C1c",79,486,5564,0.0873472322070453,"C1c"
"151","AU18_0695","C22ai",140,626,5564,0.112508986340762,"C22ai"
"152","AU18_0695","C22ah",170,796,5564,0.143062544931704,"C22ah"
"153","AU18_0695","C3",558,1354,5564,0.243350107836089,"C3"
"154","AU18_0695","C22ad",850,2204,5564,0.396117900790798,"C22ad"
"155","AU18_0695","C1",1421,3625,5564,0.651509705248023,"C1"
"156","AU18_0695","C22",1939,5564,5564,1,"C22"
"157","AU18_1111","1630270_C",15,15,3671,0.00408608008716971,"1630270_C"
"158","AU18_1111","1612485_C",19,34,3671,0.00926178153091801,"1612485_C"
"159","AU18_1111","1630543_C",26,60,3671,0.0163443203486788,"1630543_C"
"160","AU18_1111","1148411_C",29,89,3671,0.0242440751838736,"1148411_C"
"161","AU18_1111","1147954_C",33,122,3671,0.033233451375647,"1147954_C"
"162","AU18_1111","C1b",35,157,3671,0.0427676382457096,"C1b"
"163","AU18_1111","1680592_C",43,200,3671,0.0544810678289294,"1680592_C"
"164","AU18_1111","1618884_C",47,247,3671,0.0672841187687279,"1618884_C"
"165","AU18_1111","1645568_C",48,295,3671,0.0803595750476709,"1645568_C"
"166","AU18_1111","C22ah",75,370,3671,0.100789975483519,"C22ah"
"167","AU18_1111","37253_C",80,450,3671,0.122582402615091,"37253_C"
"168","AU18_1111","C22ai",144,594,3671,0.16180877145192,"C22ai"
"169","AU18_1111","C3",445,1039,3671,0.283029147371288,"C3"
"170","AU18_1111","C22ad",597,1636,3671,0.445655134840643,"C22ad"
"171","AU18_1111","C1",718,2354,3671,0.6412421683465,"C1"
"172","AU18_1111","C22",1317,3671,3671,1,"C22"
"173","AU18_1010","D2.2",4,4,2567,0.00155823918971562,"D2.2"
"174","AU18_1010","2885791_D",4,8,2567,0.00311647837943124,"2885791_D"
"175","AU18_1010","D1dm",4,12,2567,0.00467471756914686,"D1dm"
"176","AU18_1010","6624_D",4,16,2567,0.00623295675886249,"6624_D"
"177","AU18_1010","25651_D",4,20,2567,0.00779119594857811,"25651_D"
"178","AU18_1010","D4ae",5,25,2567,0.00973899493572263,"D4ae"
"179","AU18_1010","D17e",6,31,2567,0.0120763537202961,"D17e"
"180","AU18_1010","D17c",6,37,2567,0.0144137125048695,"D17c"
"181","AU18_1010","1170996_D",7,44,2567,0.0171406310868718,"1170996_D"
"182","AU18_1010","C1cb",8,52,2567,0.0202571094663031,"C1cb"
"183","AU18_1010","1626302_C",8,60,2567,0.0233735878457343,"1626302_C"
"184","AU18_1010","1670248_C",8,68,2567,0.0264900662251656,"1670248_C"
"185","AU18_1010","C1bh",9,77,2567,0.0299961044020257,"C1bh"
"186","AU18_1010","D1af",9,86,2567,0.0335021425788859,"D1af"
"187","AU18_1010","32528_D",9,95,2567,0.037008180755746,"32528_D"
"188","AU18_1010","D1r",9,104,2567,0.0405142189326062,"D1r"
"189","AU18_1010","D6c",11,115,2567,0.0447993767043241,"D6c"
"190","AU18_1010","C50f",12,127,2567,0.049474094273471,"C50f"
"191","AU18_1010","D17d",13,140,2567,0.0545383716400467,"D17d"
"192","AU18_1010","1680592_C",15,155,2567,0.0603817686014803,"1680592_C"
"193","AU18_1010","D10",16,171,2567,0.0666147253603428,"D10"
"194","AU18_1010","C72k",17,188,2567,0.0732372419166342,"C72k"
"195","AU18_1010","C42.2",22,210,2567,0.0818075574600701,"C42.2"
"196","AU18_1010","D1d",27,237,2567,0.0923256719906506,"D1d"
"197","AU18_1010","C1b",35,272,2567,0.105960264900662,"C1b"
"198","AU18_1010","D4",39,311,2567,0.12115309700039,"D4"
"199","AU18_1010","C22ah",42,353,2567,0.137514608492404,"C22ah"
"200","AU18_1010","C1c",58,411,2567,0.16010907674328,"C1c"
"201","AU18_1010","C22ai",67,478,2567,0.186209583171017,"C22ai"
"202","AU18_1010","D6",68,546,2567,0.212699649396182,"D6"
"203","AU18_1010","C22ad",138,684,2567,0.266458901441371,"C22ad"
"204","AU18_1010","C3",271,955,2567,0.372029606544605,"C3"
"205","AU18_1010","D1",316,1271,2567,0.495130502532139,"D1"
"206","AU18_1010","C22",416,1687,2567,0.657187378262563,"C22"
"207","AU18_1010","C1",880,2567,2567,1,"C1"
"208","AU18_1075","1147954_C",37,37,8871,0.00417089392402209,"1147954_C"
"209","AU18_1075","C1jx",41,78,8871,0.00879269529928982,"C1jx"
"210","AU18_1075","C1al",43,121,8871,0.0136399504001804,"C1al"
"211","AU18_1075","1626302_C",46,167,8871,0.0188253860895051,"1626302_C"
"212","AU18_1075","C3ju",47,214,8871,0.0241235486416413,"C3ju"
"213","AU18_1075","1611788_C",53,267,8871,0.0300980723706459,"1611788_C"
"214","AU18_1075","C50f",63,330,8871,0.0371998647277646,"C50f"
"215","AU18_1075","C1w",64,394,8871,0.0444143839476947,"C1w"
"216","AU18_1075","C72k",78,472,8871,0.0532070792469846,"C72k"
"217","AU18_1075","1680592_C",81,553,8871,0.0623379551347086,"1680592_C"
"218","AU18_1075","C1b",94,647,8871,0.072934280238981,"C1b"
"219","AU18_1075","C22ah",121,768,8871,0.0865742306391613,"C22ah"
"220","AU18_1075","37253_C",153,921,8871,0.103821440649307,"37253_C"
"221","AU18_1075","C1c",240,1161,8871,0.130875887724045,"C1c"
"222","AU18_1075","C22ai",512,1673,8871,0.188592041483486,"C22ai"
"223","AU18_1075","C22ad",723,2396,8871,0.270093563296133,"C22ad"
"224","AU18_1075","C3",940,3336,8871,0.376056814338857,"C3"
"225","AU18_1075","C22",1741,5077,8871,0.572314282493518,"C22"
"226","AU18_1075","C1",3794,8871,8871,1,"C1"
"227","AU18_0908","C50f",31,31,6449,0.00480694681345945,"C50f"
"228","AU18_0908","C1br",31,62,6449,0.0096138936269189,"C1br"
"229","AU18_0908","C72k",36,98,6449,0.0151961544425492,"C72k"
"230","AU18_0908","1147954_C",38,136,6449,0.0210885408590479,"1147954_C"
"231","AU18_0908","C1al",40,176,6449,0.0272910528764149,"C1al"
"232","AU18_0908","1680592_C",42,218,6449,0.0338036904946503,"1680592_C"
"233","AU18_0908","C1w",43,261,6449,0.0404713909133199,"C1w"
"234","AU18_0908","C42.2",53,314,6449,0.0486897193363312,"C42.2"
"235","AU18_0908","37253_C",101,415,6449,0.064351062180183,"37253_C"
"236","AU18_0908","C22ah",111,526,6449,0.0815630330283765,"C22ah"
"237","AU18_0908","C1b",156,682,6449,0.105752829896108,"C1b"
"238","AU18_0908","C1c",206,888,6449,0.137695766785548,"C1c"
"239","AU18_0908","C22ai",223,1111,6449,0.172274771282369,"C22ai"
"240","AU18_0908","C22ad",709,1820,6449,0.2822142967902,"C22ad"
"241","AU18_0908","C3",750,2570,6449,0.398511397115832,"C3"
"242","AU18_0908","C22",1435,4005,6449,0.621026515738874,"C22"
"243","AU18_0908","C1",2444,6449,6449,1,"C1"
"244","AU18_1143","92898_C",39,39,6604,0.00590551181102362,"92898_C"
"245","AU18_1143","C1b",49,88,6604,0.0133252574197456,"C1b"
"246","AU18_1143","2885739_C",67,155,6604,0.0234706238643247,"2885739_C"
"247","AU18_1143","2885738_C",71,226,6604,0.034221683827983,"2885738_C"
"248","AU18_1143","2853_C",97,323,6604,0.0489097516656572,"2853_C"
"249","AU18_1143","123623_C",110,433,6604,0.0655663234403392,"123623_C"
"250","AU18_1143","90777_C",139,572,6604,0.0866141732283465,"90777_C"
"251","AU18_1143","C3co",701,1273,6604,0.192761962447002,"C3co"
"252","AU18_1143","C1",1508,2781,6604,0.421108419139915,"C1"
"253","AU18_1143","C1n",3823,6604,6604,1,"C1n"
"254","AU18_0962","2885738_C",34,34,7073,0.00480701258306235,"2885738_C"
"255","AU18_0962","2885756_C",34,68,7073,0.0096140251661247,"2885756_C"
"256","AU18_0962","C3da",39,107,7073,0.0151279513643433,"C3da"
"257","AU18_0962","2885739_C",58,165,7073,0.0233281493001555,"2885739_C"
"258","AU18_0962","C1b",67,232,7073,0.032800791743249,"C1b"
"259","AU18_0962","92898_C",86,318,7073,0.0449597059239361,"92898_C"
"260","AU18_0962","123623_C",122,440,7073,0.0622083981337481,"123623_C"
"261","AU18_0962","2853_C",126,566,7073,0.080022621235685,"2853_C"
"262","AU18_0962","90777_C",159,725,7073,0.102502474197653,"90777_C"
"263","AU18_0962","C3co",945,1670,7073,0.23610914746218,"C3co"
"264","AU18_0962","C1",1826,3496,7073,0.494273999717235,"C1"
"265","AU18_0962","C1n",3577,7073,7073,1,"C1n"
"266","AU18_1058","C3da",28,28,6906,0.00405444540978859,"C3da"
"267","AU18_1058","2850_C",29,57,6906,0.00825369244135534,"2850_C"
"268","AU18_1058","C1hq",48,105,6906,0.0152041702867072,"C1hq"
"269","AU18_1058","2885739_C",66,171,6906,0.024761077324066,"2885739_C"
"270","AU18_1058","2885738_C",68,239,6906,0.0346075876049812,"2885738_C"
"271","AU18_1058","C1b",80,319,6906,0.0461917173472343,"C1b"
"272","AU18_1058","123623_C",93,412,6906,0.0596582681726035,"123623_C"
"273","AU18_1058","92898_C",102,514,6906,0.0744280335939762,"92898_C"
"274","AU18_1058","2853_C",108,622,6906,0.090066608746018,"2853_C"
"275","AU18_1058","90777_C",160,782,6906,0.113234868230524,"90777_C"
"276","AU18_1058","C3co",847,1629,6906,0.235881841876629,"C3co"
"277","AU18_1058","C1",1726,3355,6906,0.48580944106574,"C1"
"278","AU18_1058","C1n",3551,6906,6906,1,"C1n"
"279","AU18_1078","D1",12,12,8704,0.00137867647058824,"D1"
"280","AU18_1078","C3da",35,47,8704,0.00539981617647059,"C3da"
"281","AU18_1078","2850_C",36,83,8704,0.0095358455882353,"2850_C"
"282","AU18_1078","C1hq",48,131,8704,0.0150505514705882,"C1hq"
"283","AU18_1078","C1b",71,202,8704,0.0232077205882353,"C1b"
"284","AU18_1078","92898_C",91,293,8704,0.0336626838235294,"92898_C"
"285","AU18_1078","2885739_C",91,384,8704,0.0441176470588235,"2885739_C"
"286","AU18_1078","2885738_C",107,491,8704,0.0564108455882353,"2885738_C"
"287","AU18_1078","123623_C",134,625,8704,0.0718060661764706,"123623_C"
"288","AU18_1078","2853_C",153,778,8704,0.0893841911764706,"2853_C"
"289","AU18_1078","90777_C",214,992,8704,0.113970588235294,"90777_C"
"290","AU18_1078","C3co",949,1941,8704,0.223000919117647,"C3co"
"291","AU18_1078","C1",2105,4046,8704,0.46484375,"C1"
"292","AU18_1078","C1n",4658,8704,8704,1,"C1n"
"293","AU18_0474","C3.2",25,25,5446,0.00459052515607786,"C3.2"
"294","AU18_0474","C1gq",29,54,5446,0.00991553433712817,"C1gq"
"295","AU18_0474","C1w",38,92,5446,0.0168931325743665,"C1w"
"296","AU18_0474","C1cv",42,134,5446,0.0246052148365773,"C1cv"
"297","AU18_0474","C50f",45,179,5446,0.0328681601175174,"C50f"
"298","AU18_0474","21507_C",50,229,5446,0.0420492104296732,"21507_C"
"299","AU18_0474","C3ju",54,283,5446,0.0519647447668013,"C3ju"
"300","AU18_0474","C1bh",54,337,5446,0.0618802791039295,"C1bh"
"301","AU18_0474","C1br",55,392,5446,0.0719794344473008,"C1br"
"302","AU18_0474","22134_C",60,452,5446,0.0829966948218876,"22134_C"
"303","AU18_0474","C1cb",68,520,5446,0.0954829232464194,"C1cb"
"304","AU18_0474","C72k",76,596,5446,0.109438119720896,"C72k"
"305","AU18_0474","C1al",101,697,5446,0.127983841351451,"C1al"
"306","AU18_0474","C3bm",102,799,5446,0.146713183988248,"C3bm"
"307","AU18_0474","C50cg",117,916,5446,0.168196841718693,"C50cg"
"308","AU18_0474","C42.2",126,1042,5446,0.191333088505325,"C42.2"
"309","AU18_0474","C1b",290,1332,5446,0.244583180315828,"C1b"
"310","AU18_0474","C50b",314,1646,5446,0.302240176276166,"C50b"
"311","AU18_0474","C3",322,1968,5446,0.361366140286449,"C3"
"312","AU18_0474","C1c",531,2499,5446,0.458868894601542,"C1c"
"313","AU18_0474","C1",2947,5446,5446,1,"C1"
"314","AU18_1037","C50f",36,36,6510,0.00552995391705069,"C50f"
"315","AU18_1037","37253_C",44,80,6510,0.0122887864823349,"37253_C"
"316","AU18_1037","C1jx",45,125,6510,0.0192012288786482,"C1jx"
"317","AU18_1037","C42au",46,171,6510,0.0262672811059908,"C42au"
"318","AU18_1037","C3ju",56,227,6510,0.0348694316436252,"C3ju"
"319","AU18_1037","21507_C",57,284,6510,0.0436251920122888,"21507_C"
"320","AU18_1037","C1w",60,344,6510,0.0528417818740399,"C1w"
"321","AU18_1037","C1al",84,428,6510,0.0657450076804915,"C1al"
"322","AU18_1037","C72k",108,536,6510,0.0823348694316436,"C72k"
"323","AU18_1037","C22ad",144,680,6510,0.104454685099846,"C22ad"
"324","AU18_1037","C22ai",147,827,6510,0.127035330261137,"C22ai"
"325","AU18_1037","C1b",157,984,6510,0.151152073732719,"C1b"
"326","AU18_1037","C22",280,1264,6510,0.194162826420891,"C22"
"327","AU18_1037","C3",316,1580,6510,0.242703533026114,"C3"
"328","AU18_1037","C1c",421,2001,6510,0.307373271889401,"C1c"
"329","AU18_1037","C1",4509,6510,6510,1,"C1"
"330","AU18_1033","1680592_C",22,22,4032,0.00545634920634921,"1680592_C"
"331","AU18_1033","C1jx",26,48,4032,0.0119047619047619,"C1jx"
"332","AU18_1033","C1al",33,81,4032,0.0200892857142857,"C1al"
"333","AU18_1033","C22ah",35,116,4032,0.0287698412698413,"C22ah"
"334","AU18_1033","37253_C",39,155,4032,0.0384424603174603,"37253_C"
"335","AU18_1033","C72k",42,197,4032,0.048859126984127,"C72k"
"336","AU18_1033","C1b",67,264,4032,0.0654761904761905,"C1b"
"337","AU18_1033","C22ai",152,416,4032,0.103174603174603,"C22ai"
"338","AU18_1033","C22ad",158,574,4032,0.142361111111111,"C22ad"
"339","AU18_1033","C1c",228,802,4032,0.19890873015873,"C1c"
"340","AU18_1033","C22",272,1074,4032,0.266369047619048,"C22"
"341","AU18_1033","C3",279,1353,4032,0.335565476190476,"C3"
"342","AU18_1033","C1",2679,4032,4032,1,"C1"
"343","AU18_1032","C1ge",23,23,4996,0.00460368294635709,"C1ge"
"344","AU18_1032","C1cu",31,54,4996,0.010808646917534,"C1cu"
"345","AU18_1032","C22ah",34,88,4996,0.0176140912730184,"C22ah"
"346","AU18_1032","C1jx",49,137,4996,0.02742193755004,"C1jx"
"347","AU18_1032","C3ju",52,189,4996,0.0378302642113691,"C3ju"
"348","AU18_1032","C1al",54,243,4996,0.0486389111289031,"C1al"
"349","AU18_1032","C1w",57,300,4996,0.0600480384307446,"C1w"
"350","AU18_1032","C72k",82,382,4996,0.0764611689351481,"C72k"
"351","AU18_1032","C22ai",102,484,4996,0.0968775020016013,"C22ai"
"352","AU18_1032","C1b",107,591,4996,0.118294635708567,"C1b"
"353","AU18_1032","C22ad",126,717,4996,0.14351481184948,"C22ad"
"354","AU18_1032","C22",320,1037,4996,0.207566052842274,"C22"
"355","AU18_1032","C3",339,1376,4996,0.275420336269015,"C3"
"356","AU18_1032","C1c",353,1729,4996,0.346076861489191,"C1c"
"357","AU18_1032","C1",3267,4996,4996,1,"C1"
"358","AU18_0966","21507_C",26,26,5901,0.00440603287578377,"21507_C"
"359","AU18_0966","C1w",32,58,5901,0.00982884256905609,"C1w"
"360","AU18_0966","25715_C",35,93,5901,0.0157600406710727,"25715_C"
"361","AU18_0966","C3ju",60,153,5901,0.0259278088459583,"C3ju"
"362","AU18_0966","C1al",76,229,5901,0.0388069818674801,"C1al"
"363","AU18_0966","C3",80,309,5901,0.0523640061006609,"C3"
"364","AU18_0966","C72k",81,390,5901,0.0660904931367565,"C72k"
"365","AU18_0966","C1bh",91,481,5901,0.0815116082019997,"C1bh"
"366","AU18_0966","C1cb",95,576,5901,0.0976105744789019,"C1cb"
"367","AU18_0966","C1br",112,688,5901,0.116590408405355,"C1br"
"368","AU18_0966","C1cv",131,819,5901,0.138790035587189,"C1cv"
"369","AU18_0966","C42.2",303,1122,5901,0.190137264870361,"C42.2"
"370","AU18_0966","C1b",500,1622,5901,0.274868666327741,"C1b"
"371","AU18_0966","C1c",506,2128,5901,0.36061684460261,"C1c"
"372","AU18_0966","C1",3773,5901,5901,1,"C1"
"373","AU18_1034","C42.2",34,34,5529,0.00614939410381624,"C42.2"
"374","AU18_1034","C3ew",34,68,5529,0.0122987882076325,"C3ew"
"375","AU18_1034","C3sa",35,103,5529,0.0186290468439139,"C3sa"
"376","AU18_1034","C1cu",37,140,5529,0.0253210345451257,"C1cu"
"377","AU18_1034","C1jx",54,194,5529,0.0350877192982456,"C1jx"
"378","AU18_1034","C1al",74,268,5529,0.0484716947006692,"C1al"
