"","sample.ID","seq.ID","abundance","cumulative_abundance","total_abundance","cumulative_percentage","fill_col","sample_uid","host_genus","host_species","collection_longitude","collection_latitude","facet_column"
"1732","AU18_1034","C1al",74,268,5529,0.0484716947006692,"C1al","158826","Turbinaria","Turbinaria_reniformis",151.47969,-23.99487,"a"
"1733","AU18_neg12","C1",74,1080,1256,0.859872611464968,"C1","158855","NoData","NoData",999,999,"a"
"1734","AU18_0062","333087_C",74,752,6386,0.11775759473849,"333087_C","158702","Turbinaria","Turbinaria_mesenterina",153.18158,-30.24195,"a"
"1735","AU18_0100","1147954_C",75,275,5983,0.0459635634297175,"1147954_C","158714","Turbinaria","Turbinaria_patula",153.38793,-29.92353,"a"
"1736","AU18_0745","1611788_C",75,383,7239,0.0529078602016853,"1611788_C","158803","Turbinaria","Turbinaria_reniformis",151.929,-23.43327,"a"
"1737","AU18_1111","C22ah",75,370,3671,0.100789975483519,"C22ah","158842","Turbinaria","Turbinaria_mesenterina",153.11325,-26.61472,"a"
"1738","AU18_0068","278761_C",75,772,3511,0.219880375961265,"278761_C","158707","Turbinaria","Turbinaria_patula",153.18158,-30.24195,"a"
"1739","AU18_0163","24569_C",75,1080,4620,0.233766233766234,"24569_C","158723","Turbinaria","Turbinaria_patula",153.26942,-30.01767,"a"
"1740","AU18_0072","C3an",75,490,3302,0.14839491217444,"C3an","158711","Turbinaria","Turbinaria_mesenterina",153.17961,-30.2384,"a"
"1741","AU18_0961","1147954_C",76,421,5664,0.0743290960451977,"1147954_C","158813","Turbinaria","Turbinaria_mesenterina",151.74128,-24.00121,"a"
"1742","AU18_0612","1147954_C",76,366,5483,0.0667517782236002,"1147954_C","158785","Turbinaria","Turbinaria_patula",150.97526,-23.14819,"a"
"1743","AU18_0824","1147954_C",76,523,6625,0.0789433962264151,"1147954_C","158807","Turbinaria","Turbinaria_reniformis",152.38847,-23.90505,"a"
"1744","AU18_1079","1645568_C",76,402,4082,0.0984811366976972,"1645568_C","158839","Turbinaria","Turbinaria_reniformis",151.47969,-23.99487,"a"
"1745","AU18_0966","C1al",76,229,5901,0.0388069818674801,"C1al","158818","Turbinaria","Turbinaria_reniformis",151.74128,-24.00121,"a"
"1746","AU18_0474","C72k",76,596,5446,0.109438119720896,"C72k","158768","Turbinaria","Turbinaria_patula",153.52519,-27.41415,"a"
"1747","AU18_0747","1680592_C",76,408,8322,0.0490266762797404,"1680592_C","158804","Turbinaria","Turbinaria_reniformis",151.929,-23.43327,"a"
"1748","AU18_1034","C3",76,344,5529,0.0622173991680232,"C3","158826","Turbinaria","Turbinaria_reniformis",151.47969,-23.99487,"a"
"1749","AU18_0970","C1w",76,380,7883,0.0482049980971711,"C1w","158820","Turbinaria","Turbinaria_reniformis",151.74225,-24.02064,"a"
"1750","AU18_0352","C1ab",76,435,921,0.472312703583062,"C1ab","158751","Turbinaria","Turbinaria_frondens",153.55168,-27.39137,"a"
"1751","AU18_1083","37253_C",77,297,7266,0.0408753096614368,"37253_C","158841","Turbinaria","Turbinaria_patula",151.47969,-23.99487,"a"
"1752","AU18_0459","1645568_C",77,454,3937,0.115316230632461,"1645568_C","158761","Turbinaria","Turbinaria_mesenterina",153.48416,-26.97812,"a"
"1753","AU18_0685","1611788_C",77,312,3330,0.0936936936936937,"1611788_C","158790","Turbinaria","Turbinaria_mesenterina",150.92229,-23.16422,"a"
"1754","AU18_0876","D4k",77,514,4819,0.106661133015148,"D4k","158808","Turbinaria","Turbinaria_reniformis",152.38847,-23.90505,"a"
"1755","AU18_0165","47106_C",77,532,9279,0.0573337644142688,"47106_C","158725","Turbinaria","Turbinaria_mesenterina",153.26942,-30.01767,"a"
"1756","AU18_0165","C3mk",77,609,9279,0.0656320724215972,"C3mk","158725","Turbinaria","Turbinaria_mesenterina",153.26942,-30.01767,"a"
"1757","AU18_1121","32528_D",77,752,5906,0.127328140873688,"32528_D","158843","Turbinaria","Turbinaria_mesenterina",153.11325,-26.61472,"a"
"1758","AU18_0583","1147954_C",78,359,7699,0.0466294323938174,"1147954_C","158774","Turbinaria","Turbinaria_patula",150.97526,-23.14819,"a"
"1759","AU18_0331","1611788_C",78,491,5325,0.092206572769953,"1611788_C","158749","Turbinaria","Turbinaria_patula",153.62861,-28.60497,"a"
"1760","AU18_0256","C22ah",78,357,2439,0.146371463714637,"C22ah","158742","Turbinaria","Turbinaria_patula",153.62861,-28.60497,"a"
"1761","AU18_1038","1148411_C",78,291,5764,0.0504857737682165,"1148411_C","158829","Turbinaria","Turbinaria_patula",151.47969,-23.99487,"a"
"1762","AU18_0695","1611788_C",78,407,5564,0.0731488138030194,"1611788_C","158794","Turbinaria","Turbinaria_patula",150.92229,-23.16422,"a"
"1763","AU18_0257","1611788_C",78,478,3849,0.124188100805404,"1611788_C","158743","Turbinaria","Turbinaria_patula",153.62861,-28.60497,"a"
"1764","AU18_1075","C72k",78,472,8871,0.0532070792469846,"C72k","158837","Turbinaria","Turbinaria_reniformis",151.74128,-24.00121,"a"
"1765","AU18_0288","75670_C",78,546,7485,0.0729458917835671,"75670_C","158746","Turbinaria","Turbinaria_mesenterina",153.26519,-30.20489,"a"
"1766","AU18_0163","2885732_C",78,1158,4620,0.250649350649351,"2885732_C","158723","Turbinaria","Turbinaria_patula",153.26942,-30.01767,"a"
"1767","AU18_neg12","C8",78,1158,1256,0.921974522292994,"C8","158855","NoData","NoData",999,999,"a"
"1768","AU18_1128","C22ad",79,188,470,0.4,"C22ad","158849","Turbinaria","Turbinaria_mesenterina",153.11325,-26.61472,"a"
"1769","AU18_0111","37253_C",79,401,5191,0.0772490849547293,"37253_C","158716","Turbinaria","Turbinaria_mesenterina",153.38793,-29.92353,"a"
"1770","AU18_0617","1645568_C",79,326,5456,0.0597507331378299,"1645568_C","158788","Turbinaria","Turbinaria_patula",150.96651,-23.21146,"a"
"1771","AU18_0612","1148411_C",79,445,5483,0.0811599489330658,"1148411_C","158785","Turbinaria","Turbinaria_patula",150.97526,-23.14819,"a"
"1772","AU18_0695","C1c",79,486,5564,0.0873472322070453,"C1c","158794","Turbinaria","Turbinaria_patula",150.92229,-23.16422,"a"
"1773","AU18_1172","1645568_C",79,323,6879,0.0469544992004652,"1645568_C","158853","Turbinaria","Turbinaria_mesenterina",153.11325,-26.61472,"a"
"1774","AU18_1072","1645568_C",79,326,9769,0.033370867028355,"1645568_C","158836","Turbinaria","Turbinaria_mesenterina",151.74128,-24.00121,"a"
"1775","AU18_0069","C1ab",79,757,4784,0.158235785953177,"C1ab","158708","Turbinaria","Turbinaria_reniformis",153.18158,-30.24195,"a"
"1776","AU18_0821","7488_D",79,314,5108,0.0614722004698512,"7488_D","158806","Turbinaria","Turbinaria_sp.",151.929,-23.43327,"a"
"1777","AU18_0483","C1br",79,330,8786,0.0375597541543364,"C1br","158770","Turbinaria","Turbinaria_patula",153.52519,-27.41415,"a"
"1778","AU18_0063","C3an",79,820,5234,0.156667940389759,"C3an","158703","Turbinaria","Turbinaria_mesenterina",153.18158,-30.24195,"a"
"1779","AU18_0463","C1cv",79,499,7764,0.0642709943328181,"C1cv","158763","Turbinaria","Turbinaria_frondens",153.52519,-27.41415,"a"
"1780","AU18_0331","1645568_C",80,571,5325,0.107230046948357,"1645568_C","158749","Turbinaria","Turbinaria_patula",153.62861,-28.60497,"a"
"1781","AU18_1039","1645568_C",80,415,4733,0.0876822311430382,"1645568_C","158830","Turbinaria","Turbinaria_mesenterina",151.47969,-23.99487,"a"
"1782","AU18_1111","37253_C",80,450,3671,0.122582402615091,"37253_C","158842","Turbinaria","Turbinaria_mesenterina",153.11325,-26.61472,"a"
"1783","AU18_0237","C3xf",80,529,1189,0.444911690496215,"C3xf","158733","Turbinaria","Turbinaria_patula",153.26519,-30.20489,"a"
"1784","AU18_0165","1491900_C",80,689,9279,0.0742536911305098,"1491900_C","158725","Turbinaria","Turbinaria_mesenterina",153.26942,-30.01767,"a"
"1785","AU18_1058","C1b",80,319,6906,0.0461917173472343,"C1b","158833","Turbinaria","Turbinaria_patula",151.47969,-23.99487,"a"
"1786","AU18_0966","C3",80,309,5901,0.0523640061006609,"C3","158818","Turbinaria","Turbinaria_reniformis",151.74128,-24.00121,"a"
"1787","AU18_0700","C3ju",80,468,7225,0.0647750865051903,"C3ju","158796","Turbinaria","Turbinaria_patula",150.92229,-23.16422,"a"
"1788","AU18_0288","333087_C",80,626,7485,0.0836339345357381,"333087_C","158746","Turbinaria","Turbinaria_mesenterina",153.26519,-30.20489,"a"
"1789","AU18_0288","24192_C",80,706,7485,0.0943219772879092,"24192_C","158746","Turbinaria","Turbinaria_mesenterina",153.26519,-30.20489,"a"
"1790","AU18_0387","414389_C",80,949,5952,0.159442204301075,"414389_C","158753","Turbinaria","Turbinaria_frondens",153.55168,-27.39137,"a"
"1791","AU18_1126","1147954_C",81,354,9843,0.0359646449253276,"1147954_C","158848","Turbinaria","Turbinaria_reniformis",153.11325,-26.61472,"a"
"1792","AU18_0617","1611788_C",81,407,5456,0.0745967741935484,"1611788_C","158788","Turbinaria","Turbinaria_patula",150.96651,-23.21146,"a"
"1793","AU18_1031","1148411_C",81,272,5703,0.0476941960371734,"1148411_C","158823","Turbinaria","Turbinaria_sp.",151.47969,-23.99487,"a"
"1794","AU18_0590","37253_C",81,464,6292,0.073744437380801,"37253_C","158780","Turbinaria","Turbinaria_mesenterina",150.97526,-23.14819,"a"
"1795","AU18_1079","1611788_C",81,483,4082,0.118324350808427,"1611788_C","158839","Turbinaria","Turbinaria_reniformis",151.47969,-23.99487,"a"
"1796","AU18_1075","1680592_C",81,553,8871,0.0623379551347086,"1680592_C","158837","Turbinaria","Turbinaria_reniformis",151.74128,-24.00121,"a"
"1797","AU18_0311","766366_C",81,785,6747,0.116348006521417,"766366_C","158747","Turbinaria","Turbinaria_patula",153.62826,-28.61083,"a"
"1798","AU18_0966","C72k",81,390,5901,0.0660904931367565,"C72k","158818","Turbinaria","Turbinaria_reniformis",151.74128,-24.00121,"a"
"1799","AU18_0162","C3hi",81,220,16176,0.0136003956478734,"C3hi","158722","Turbinaria","Turbinaria_patula",153.38793,-29.92353,"a"
"1800","AU18_0242","C3xe",81,423,979,0.432073544433095,"C3xe","158735","Turbinaria","Turbinaria_patula",153.26519,-30.20489,"a"
"1801","AU18_0359","1147954_C",82,171,6269,0.0272770776838411,"1147954_C","158752","Turbinaria","Turbinaria_mesenterina",153.55168,-27.39137,"a"
"1802","AU18_1040","1148411_C",82,243,7259,0.0334756853561097,"1148411_C","158831","Turbinaria","Turbinaria_mesenterina",151.74128,-24.00121,"a"
"1803","AU18_0100","1148411_C",82,357,5983,0.059669062343306,"1148411_C","158714","Turbinaria","Turbinaria_patula",153.38793,-29.92353,"a"
"1804","AU18_0458","1148411_C",82,250,5805,0.0430663221360896,"1148411_C","158760","Turbinaria","Turbinaria_patula",153.48416,-26.97812,"a"
"1805","AU18_0592","1645568_C",82,442,5313,0.0831921701486919,"1645568_C","158781","Turbinaria","Turbinaria_reniformis",150.97526,-23.14819,"a"
"1806","AU18_0590","1147954_C",82,546,6292,0.0867768595041322,"1147954_C","158780","Turbinaria","Turbinaria_mesenterina",150.97526,-23.14819,"a"
"1807","AU18_1032","C72k",82,382,4996,0.0764611689351481,"C72k","158824","Turbinaria","Turbinaria_mesenterina",151.47969,-23.99487,"a"
"1808","AU18_0067","C3ih",82,543,1291,0.420604182804028,"C3ih","158706","Turbinaria","Turbinaria_patula",153.18158,-30.24195,"a"
"1809","AU18_0248","D17d",82,719,11136,0.0645653735632184,"D17d","158739","Turbinaria","Turbinaria_mesenterina",153.62861,-28.60497,"a"
"1810","AU18_0288","42222_C",82,788,7485,0.105277221108884,"42222_C","158746","Turbinaria","Turbinaria_mesenterina",153.26519,-30.20489,"a"
"1811","AU18_0072","1398203_C",82,572,3302,0.173228346456693,"1398203_C","158711","Turbinaria","Turbinaria_mesenterina",153.17961,-30.2384,"a"
"1812","AU18_1081","1611788_C",83,469,5736,0.0817642956764296,"1611788_C","158840","Turbinaria","Turbinaria_patula",151.47969,-23.99487,"a"
"1813","AU18_0587","1147954_C",83,359,5965,0.060184409052808,"1147954_C","158777","Turbinaria","Turbinaria_reniformis",150.97526,-23.14819,"a"
"1814","AU18_0251","1630543_C",83,372,12084,0.0307845084409136,"1630543_C","158740","Turbinaria","Turbinaria_mesenterina",153.62861,-28.60497,"a"
"1815","AU18_0615","1147954_C",83,392,4488,0.0873440285204991,"1147954_C","158787","Turbinaria","Turbinaria_patula",150.97526,-23.14819,"a"
"1816","AU18_0910","1147954_C",83,476,6511,0.0731070496083551,"1147954_C","158812","Turbinaria","Turbinaria_reniformis",151.74128,-24.00121,"a"
"1817","AU18_1072","1680592_C",83,409,9769,0.0418671307196233,"1680592_C","158836","Turbinaria","Turbinaria_mesenterina",151.74128,-24.00121,"a"
"1818","AU18_0483","C1al",83,413,8786,0.0470066014113362,"C1al","158770","Turbinaria","Turbinaria_patula",153.52519,-27.41415,"a"
"1819","AU18_0472","C1b",83,389,5259,0.0739684350637003,"C1b","158767","Turbinaria","Turbinaria_patula",153.52519,-27.41415,"a"
"1820","AU18_0458","2885807_C",84,334,5805,0.0575366063738157,"2885807_C","158760","Turbinaria","Turbinaria_patula",153.48416,-26.97812,"a"
"1821","AU18_0824","1148411_C",84,607,6625,0.091622641509434,"1148411_C","158807","Turbinaria","Turbinaria_reniformis",152.38847,-23.90505,"a"
"1822","AU18_0748","D2",84,708,5331,0.132808103545301,"D2","158805","Turbinaria","Turbinaria_mesenterina",151.929,-23.43327,"a"
"1823","AU18_0965","22134_C",84,192,5141,0.0373468196848862,"22134_C","158817","Turbinaria","Turbinaria_reniformis",151.74128,-24.00121,"a"
"1824","AU18_0632","C1b",84,574,4227,0.13579370712089,"C1b","158789","Turbinaria","Turbinaria_reniformis",150.92229,-23.16422,"a"
"1825","AU18_1037","C1al",84,428,6510,0.0657450076804915,"C1al","158828","Turbinaria","Turbinaria_reniformis",151.47969,-23.99487,"a"
"1826","AU18_1126","1148411_C",85,439,9843,0.0446002235090928,"1148411_C","158848","Turbinaria","Turbinaria_reniformis",153.11325,-26.61472,"a"
"1827","AU18_1031","1147954_C",85,357,5703,0.0625986322987901,"1147954_C","158823","Turbinaria","Turbinaria_sp.",151.47969,-23.99487,"a"
"1828","AU18_0288","9945_C",85,873,7485,0.116633266533066,"9945_C","158746","Turbinaria","Turbinaria_mesenterina",153.26519,-30.20489,"a"
"1829","AU18_0281","C3xf",85,591,3096,0.190891472868217,"C3xf","158745","Turbinaria","Turbinaria_patula",153.62826,-28.61083,"a"
"1830","AU18_1081","1645568_C",86,555,5736,0.0967573221757322,"1645568_C","158840","Turbinaria","Turbinaria_patula",151.47969,-23.99487,"a"
"1831","AU18_1123","1662001_C",86,417,10194,0.0409064155385521,"1662001_C","158845","Turbinaria","Turbinaria_patula",153.11325,-26.61472,"a"
"1832","AU18_0745","1680592_C",86,469,7239,0.0647879541373118,"1680592_C","158803","Turbinaria","Turbinaria_reniformis",151.929,-23.43327,"a"
"1833","AU18_0745","1618884_C",86,555,7239,0.0766680480729383,"1618884_C","158803","Turbinaria","Turbinaria_reniformis",151.929,-23.43327,"a"
"1834","AU18_0962","92898_C",86,318,7073,0.0449597059239361,"92898_C","158814","Turbinaria","Turbinaria_reniformis",151.74128,-24.00121,"a"
"1835","AU18_0063","2426_C",86,906,5234,0.173098968284295,"2426_C","158703","Turbinaria","Turbinaria_mesenterina",153.18158,-30.24195,"a"
"1836","AU18_0063","2595310_C",86,992,5234,0.189529996178831,"2595310_C","158703","Turbinaria","Turbinaria_mesenterina",153.18158,-30.24195,"a"
"1837","AU18_0632","C3bf",86,660,4227,0.156139105748758,"C3bf","158789","Turbinaria","Turbinaria_reniformis",150.92229,-23.16422,"a"
"1838","AU18_0062","1398203_C",86,838,6386,0.131224553711243,"1398203_C","158702","Turbinaria","Turbinaria_mesenterina",153.18158,-30.24195,"a"
"1839","AU18_0359","1148411_C",87,258,6269,0.0411548891370234,"1148411_C","158752","Turbinaria","Turbinaria_mesenterina",153.55168,-27.39137,"a"
"1840","AU18_0260","C22ah",87,353,2505,0.140918163672655,"C22ah","158744","Turbinaria","Turbinaria_mesenterina",153.26519,-30.20489,"a"
"1841","AU18_0597","37253_C",87,450,6807,0.0661084178052005,"37253_C","158783","Turbinaria","Turbinaria_mesenterina",150.97526,-23.14819,"a"
"1842","AU18_0165","2783481_C",87,776,9279,0.0836297014764522,"2783481_C","158725","Turbinaria","Turbinaria_mesenterina",153.26942,-30.01767,"a"
"1843","AU18_0281","C22ah",87,678,3096,0.218992248062016,"C22ah","158745","Turbinaria","Turbinaria_patula",153.62826,-28.61083,"a"
"1844","AU18_0087","C3",87,136,136,1,"C3","158713","Turbinaria","Turbinaria_mesenterina",153.38793,-29.92353,"a"
"1845","AU18_0482","1611788_C",88,316,4734,0.066751161808196,"1611788_C","158769","Turbinaria","Turbinaria_patula",153.52519,-27.41415,"a"
"1846","AU18_1083","1645678_C",88,385,7266,0.0529865125240848,"1645678_C","158841","Turbinaria","Turbinaria_patula",151.47969,-23.99487,"a"
"1847","AU18_1031","1611788_C",88,445,5703,0.0780291074872874,"1611788_C","158823","Turbinaria","Turbinaria_sp.",151.47969,-23.99487,"a"
"1848","AU18_1038","1147954_C",88,379,5764,0.0657529493407356,"1147954_C","158829","Turbinaria","Turbinaria_patula",151.47969,-23.99487,"a"
"1849","AU18_0288","2595310_C",88,961,7485,0.128390113560454,"2595310_C","158746","Turbinaria","Turbinaria_mesenterina",153.26519,-30.20489,"a"
"1850","AU18_0288","C6a",88,1049,7485,0.140146960587842,"C6a","158746","Turbinaria","Turbinaria_mesenterina",153.26519,-30.20489,"a"
"1851","AU18_1034","C1w",88,432,5529,0.0781334780249593,"C1w","158826","Turbinaria","Turbinaria_reniformis",151.47969,-23.99487,"a"
"1852","AU18_1034","C3ju",88,520,5529,0.0940495568818955,"C3ju","158826","Turbinaria","Turbinaria_reniformis",151.47969,-23.99487,"a"
"1853","AU18_0970","C42.2",88,468,7883,0.0593682608144108,"C42.2","158820","Turbinaria","Turbinaria_reniformis",151.74225,-24.02064,"a"
"1854","AU18_0482","1645568_C",89,405,4734,0.0855513307984791,"1645568_C","158769","Turbinaria","Turbinaria_patula",153.52519,-27.41415,"a"
"1855","AU18_0254","1147954_C",89,428,6528,0.0655637254901961,"1147954_C","158741","Turbinaria","Turbinaria_patula",153.62861,-28.60497,"a"
"1856","AU18_0520","C50b",89,494,5547,0.0890571480079322,"C50b","158773","Turbinaria","Turbinaria_mesenterina",150.97526,-23.14819,"a"
"1857","AU18_0876","D1ej",89,603,4819,0.12512969495746,"D1ej","158808","Turbinaria","Turbinaria_reniformis",152.38847,-23.90505,"a"
"1858","AU18_0071","C1b",89,392,1009,0.388503468780971,"C1b","158710","Turbinaria","Turbinaria_reniformis",153.18158,-30.24195,"a"
"1859","AU18_0744","D1ej",89,837,3954,0.211684370257967,"D1ej","158802","Turbinaria","Turbinaria_mesenterina",151.929,-23.43327,"a"
"1860","AU18_0288","4063_C",89,1138,7485,0.152037408149633,"4063_C","158746","Turbinaria","Turbinaria_mesenterina",153.26519,-30.20489,"a"
"1861","AU18_0747","D4",89,497,8322,0.0597212208603701,"D4","158804","Turbinaria","Turbinaria_reniformis",151.929,-23.43327,"a"
"1862","AU18_0821","281318_D",90,404,5108,0.0790916209866876,"281318_D","158806","Turbinaria","Turbinaria_sp.",151.929,-23.43327,"a"
"1863","AU18_0700","C22ad",90,558,7225,0.0772318339100346,"C22ad","158796","Turbinaria","Turbinaria_patula",150.92229,-23.16422,"a"
"1864","AU18_0352","C1by",90,525,921,0.570032573289902,"C1by","158751","Turbinaria","Turbinaria_frondens",153.55168,-27.39137,"a"
"1865","AU18_0389","1147954_C",91,254,5953,0.0426675625734924,"1147954_C","158755","Turbinaria","Turbinaria_frondens",153.55168,-27.39137,"a"
"1866","AU18_0583","1680592_C",91,450,7699,0.0584491492401611,"1680592_C","158774","Turbinaria","Turbinaria_patula",150.97526,-23.14819,"a"
"1867","AU18_1060","1662001_C",91,552,7959,0.0693554466641538,"1662001_C","158834","Turbinaria","Turbinaria_patula",151.74128,-24.00121,"a"
"1868","AU18_1122","D2a",91,696,8689,0.0801012774772701,"D2a","158844","Turbinaria","Turbinaria_patula",153.11325,-26.61472,"a"
"1869","AU18_1078","92898_C",91,293,8704,0.0336626838235294,"92898_C","158838","Turbinaria","Turbinaria_reniformis",151.47969,-23.99487,"a"
"1870","AU18_1078","2885739_C",91,384,8704,0.0441176470588235,"2885739_C","158838","Turbinaria","Turbinaria_reniformis",151.47969,-23.99487,"a"
"1871","AU18_0966","C1bh",91,481,5901,0.0815116082019997,"C1bh","158818","Turbinaria","Turbinaria_reniformis",151.74128,-24.00121,"a"
"1872","AU18_1026","C1al",91,421,5647,0.0745528599256242,"C1al","158822","Turbinaria","Turbinaria_reniformis",151.47969,-23.99487,"a"
"1873","AU18_0632","1714311_C",91,751,4227,0.177667376389875,"1714311_C","158789","Turbinaria","Turbinaria_reniformis",150.92229,-23.16422,"a"
